,Gene name,White-tufted-ear marmoset gene name,White-tufted-ear marmoset homology type,Macaque gene name,Macaque homology type
12859,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12860,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12861,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12862,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12863,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12864,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12865,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12866,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12867,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12868,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12869,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12870,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12871,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12872,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12873,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12874,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12875,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12876,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12877,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12878,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12879,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12880,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12881,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12882,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12883,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12884,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12885,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12886,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12887,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12888,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12889,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12890,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12891,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12892,Ighv1-56,,ortholog_many2many,,ortholog_many2many
12893,Syk,SYK,ortholog_one2one,SYK,ortholog_one2one
12894,Tg,TG,ortholog_one2one,TG,ortholog_one2one
12895,Ighv8-8,,ortholog_many2many,,ortholog_many2many
12896,Ighv8-8,,ortholog_many2many,,ortholog_many2many
12897,Ighv8-8,,ortholog_many2many,,ortholog_many2many
12898,Ighv8-8,,ortholog_many2many,,ortholog_many2many
12899,Ighv8-8,,ortholog_many2many,,ortholog_many2many
12900,Ighv8-8,,ortholog_many2many,,ortholog_many2many
12901,St6galnac3,ST6GALNAC3,ortholog_one2one,ST6GALNAC3,ortholog_one2one
12902,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12903,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12904,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12905,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12906,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12907,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12908,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12909,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12910,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12911,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12912,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12913,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12914,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12915,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12916,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12917,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12918,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12919,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12920,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12921,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12922,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12923,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12924,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12925,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12926,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12927,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12928,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12929,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12930,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12931,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12932,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12933,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12934,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12935,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12936,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12937,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12938,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12939,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12940,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12941,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12942,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12943,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12944,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12945,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12946,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12947,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12948,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12949,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12950,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12951,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12952,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12953,Ighv1-58,,ortholog_many2many,,ortholog_many2many
12954,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12955,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12956,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12957,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12958,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12959,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12960,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12961,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12962,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12963,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12964,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12965,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12966,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12967,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12968,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12969,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12970,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12971,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12972,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12973,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12974,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12975,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12976,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12977,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12978,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12979,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12980,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12981,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12982,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12983,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12984,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12985,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12986,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12987,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12988,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12989,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12990,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12991,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12992,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12993,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12994,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12995,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12996,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12997,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12998,Ighv1-61,,ortholog_many2many,,ortholog_many2many
12999,Ighv1-61,,ortholog_many2many,,ortholog_many2many
13000,Ighv1-61,,ortholog_many2many,,ortholog_many2many
13001,Ighv1-61,,ortholog_many2many,,ortholog_many2many
13002,Ighv1-61,,ortholog_many2many,,ortholog_many2many
13003,Ighv1-61,,ortholog_many2many,,ortholog_many2many
13004,Ighv1-61,,ortholog_many2many,,ortholog_many2many
13005,Ighv1-61,,ortholog_many2many,,ortholog_many2many
13006,Ptpn13,PTPN13,ortholog_one2one,PTPN13,ortholog_one2one
13007,Sorbs1,SORBS1,ortholog_one2one,SORBS1,ortholog_one2one
13008,Gm54662,,,,
13009,Gm22206,,,,
13010,Gm25757,,,,
13011,Gm25558,,,,
13012,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13013,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13014,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13015,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13016,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13017,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13018,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13019,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13020,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13021,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13022,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13023,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13024,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13025,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13026,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13027,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13028,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13029,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13030,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13031,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13032,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13033,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13034,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13035,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13036,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13037,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13038,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13039,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13040,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13041,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13042,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13043,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13044,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13045,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13046,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13047,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13048,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13049,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13050,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13051,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13052,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13053,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13054,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13055,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13056,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13057,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13058,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13059,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13060,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13061,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13062,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13063,Ighv1-62-1,,ortholog_many2many,,ortholog_many2many
13064,Foxred1,FOXRED1,ortholog_one2one,FOXRED1,ortholog_one2one
13065,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13066,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13067,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13068,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13069,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13070,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13071,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13072,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13073,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13074,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13075,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13076,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13077,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13078,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13079,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13080,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13081,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13082,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13083,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13084,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13085,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13086,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13087,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13088,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13089,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13090,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13091,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13092,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13093,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13094,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13095,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13096,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13097,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13098,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13099,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13100,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13101,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13102,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13103,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13104,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13105,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13106,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13107,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13108,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13109,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13110,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13111,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13112,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13113,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13114,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13115,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13116,Ighv1-62-2,,ortholog_many2many,,ortholog_many2many
13117,Dennd1c,DENND1C,ortholog_one2one,DENND1C,ortholog_one2one
13118,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13119,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13120,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13121,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13122,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13123,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13124,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13125,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13126,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13127,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13128,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13129,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13130,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13131,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13132,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13133,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13134,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13135,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13136,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13137,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13138,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13139,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13140,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13141,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13142,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13143,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13144,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13145,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13146,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13147,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13148,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13149,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13150,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13151,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13152,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13153,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13154,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13155,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13156,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13157,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13158,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13159,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13160,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13161,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13162,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13163,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13164,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13165,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13166,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13167,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13168,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13169,Ighv1-62-3,,ortholog_many2many,,ortholog_many2many
13170,Ighv8-9,,ortholog_many2many,,ortholog_many2many
13171,Ighv8-9,,ortholog_many2many,,ortholog_many2many
13172,Ighv8-9,,ortholog_many2many,,ortholog_many2many
13173,Ighv8-9,,ortholog_many2many,,ortholog_many2many
13174,Ighv8-9,,ortholog_many2many,,ortholog_many2many
13175,Ighv8-9,,ortholog_many2many,,ortholog_many2many
13176,Tssk1,,ortholog_one2one,,
13177,Tssk2,TSSK2,ortholog_one2one,TSSK2,ortholog_one2one
13178,Atl1,ATL1,ortholog_one2one,ATL1,ortholog_one2one
13179,Impg2,IMPG2,ortholog_one2one,IMPG2,ortholog_one2one
13180,Serpinb9b,SERPINB9,ortholog_one2many,SERPINB9,ortholog_one2many
13181,Gm54918,,,,
13182,Slc10a6,SLC10A6,ortholog_one2one,SLC10A6,ortholog_one2one
13183,Cyp2s1,CYP2S1,ortholog_one2one,CYP2S1,ortholog_one2one
13184,Serpinb1b,SERPINB1,ortholog_one2many,SERPINB1,ortholog_one2many
13185,Bhlha15,BHLHA15,ortholog_one2one,,
13186,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13187,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13188,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13189,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13190,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13191,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13192,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13193,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13194,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13195,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13196,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13197,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13198,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13199,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13200,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13201,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13202,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13203,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13204,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13205,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13206,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13207,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13208,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13209,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13210,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13211,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13212,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13213,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13214,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13215,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13216,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13217,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13218,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13219,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13220,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13221,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13222,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13223,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13224,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13225,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13226,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13227,Ighv1-63,,ortholog_many2many,,ortholog_many2many
13228,Ighv1-63,,ortholog_many2many,,ortholog_many2many
