Gene name	White-tufted-ear marmoset gene name	White-tufted-ear marmoset homology type	Macaque gene name	Macaque homology type
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25471	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm54762				
Tes3-ps	DCUN1D1	ortholog_one2many	DCUN1D1	ortholog_one2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm22776	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm23446	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
Gm25210	SNORD116	ortholog_many2many	SNORD116	ortholog_many2many
