Gene stable ID	Gene name	Macaque gene stable ID	Macaque gene name	Macaque homology type
ENSMUSG00000062526	Mppe1	ENSMMUG00000064267	MPPE1	ortholog_one2one
ENSMUSG00000037049	Smpd1	ENSMMUG00000007717	SMPD1	ortholog_one2one
ENSMUSG00000024207	Acsbg2	ENSMMUG00000018937	ACSBG2	ortholog_one2one
ENSMUSG00000064765	Gm26456	ENSMMUG00000024748	Y_RNA	ortholog_one2many
ENSMUSG00000051890	Klhdc1	ENSMMUG00000003914	KLHDC1	ortholog_one2one
ENSMUSG00000044951	Mylk4	ENSMMUG00000007144	MYLK4	ortholog_one2one
ENSMUSG00000042195	Slc35f2	ENSMMUG00000010358	SLC35F2	ortholog_one2one
ENSMUSG00000018417	Myo1b	ENSMMUG00000001761	MYO1B	ortholog_one2one
ENSMUSG00000031561	Tenm3	ENSMMUG00000007240	TENM3	ortholog_one2one
ENSMUSG00000032251	Irak1bp1	ENSMMUG00000060268	IRAK1BP1	ortholog_one2one
ENSMUSG00000021400	Wrnip1	ENSMMUG00000007143	WRNIP1	ortholog_one2one
ENSMUSG00000048677	Tpcn2	ENSMMUG00000010784	TPCN2	ortholog_one2one
ENSMUSG00000028778	Hcrtr1	ENSMMUG00000023396	HCRTR1	ortholog_one2one
ENSMUSG00000015474	Ppt2	ENSMMUG00000018432	EGFL8	ortholog_one2one
ENSMUSG00000041986	Elmod1	ENSMMUG00000005440	ELMOD1	ortholog_one2one
ENSMUSG00000037225	Fgf2	ENSMMUG00000007419	FGF2	ortholog_one2one
ENSMUSG00000020847	Rph3al	ENSMMUG00000038897	RPH3AL	ortholog_one2one
ENSMUSG00000021451	Sema4d	ENSMMUG00000008629	SEMA4D	ortholog_one2one
ENSMUSG00000032715	Trib3	ENSMMUG00000012600	TRIB3	ortholog_one2one
ENSMUSG00000074345	Tnfaip8l3	ENSMMUG00000001388	TNFAIP8L3	ortholog_one2one
ENSMUSG00000028776	Tinagl1	ENSMMUG00000013188	SERINC2	ortholog_one2one
ENSMUSG00000028085	Gatb	ENSMMUG00000011048	GATB	ortholog_one2one
ENSMUSG00000052253	Zfp622	ENSMMUG00000055492	ZNF622	ortholog_one2one
ENSMUSG00000040565	Btaf1	ENSMMUG00000017627	BTAF1	ortholog_one2one
ENSMUSG00000032274	Cyp19a1	ENSMMUG00000002553	CYP19A1	ortholog_one2one
ENSMUSG00000059361	Nrsn2	ENSMMUG00000012599	NRSN2	ortholog_one2one
ENSMUSG00000022269	Marchf11	ENSMMUG00000007069	MARCHF11	ortholog_one2one
ENSMUSG00000046167	Gldn	ENSMMUG00000005976	GLDN	ortholog_one2one
ENSMUSG00000036067	Slc2a6	ENSMMUG00000010981	SLC2A6	ortholog_one2one
ENSMUSG00000043556	Fbxl7	ENSMMUG00000013364	FBXL7	ortholog_one2one
ENSMUSG00000020978	Klhdc2	ENSMMUG00000029366	KLHDC2	ortholog_one2one
ENSMUSG00000032691	Nlrp3	ENSMMUG00000005946	NLRP3	ortholog_one2one
ENSMUSG00000080396	Snord111	ENSMMUG00000033987	SNORD111	ortholog_one2one
ENSMUSG00000024525	Impa2	ENSMMUG00000056345	IMPA2	ortholog_one2one
ENSMUSG00000080518	Gm22193	ENSMMUG00000033587	SNORD111B	ortholog_one2one
ENSMUSG00000000811	Txnrd3	ENSMMUG00000001714	TXNRD3	ortholog_one2one
ENSMUSG00000022265	Ank	ENSMMUG00000021942	ANKH	ortholog_one2one
ENSMUSG00000024908	Ppp6r3	ENSMMUG00000016213	PPP6R3	ortholog_one2one
ENSMUSG00000032253	Phip	ENSMMUG00000017186	PHIP	ortholog_one2one
ENSMUSG00000028182	Lrriq3	ENSMMUG00000012465	LRRIQ3	ortholog_one2one
ENSMUSG00000024526	Cidea	ENSMMUG00000060236	CIDEA	ortholog_one2one
ENSMUSG00000036698	Ago2	ENSMMUG00000008045	AGO2	ortholog_one2one
ENSMUSG00000001473	Tubb6	ENSMMUG00000007588	TUBB6	ortholog_one2one
ENSMUSG00000044734	Serpinb1a	ENSMMUG00000042368	SERPINB1	ortholog_one2many
ENSMUSG00000029311	Hsd17b11	ENSMMUG00000019041	HSD17B11	ortholog_one2one
ENSMUSG00000071708	Sms	ENSMMUG00000020392	SMS	ortholog_one2one
ENSMUSG00000020846	Rflnb	ENSMMUG00000060823	RFLNB	ortholog_one2one
ENSMUSG00000065337	Gm24929	ENSMMUG00000052266	U1	ortholog_many2many
ENSMUSG00000065337	Gm24929	ENSMMUG00000062813	U1	ortholog_many2many
ENSMUSG00000065337	Gm24929	ENSMMUG00000050088	U1	ortholog_many2many
ENSMUSG00000064682	Gm25813	ENSMMUG00000061873	U2	ortholog_many2many
ENSMUSG00000064682	Gm25813	ENSMMUG00000064077	U2	ortholog_many2many
ENSMUSG00000064682	Gm25813	ENSMMUG00000055160	U2	ortholog_many2many
ENSMUSG00000064682	Gm25813	ENSMMUG00000064205	U2	ortholog_many2many
ENSMUSG00000064682	Gm25813	ENSMMUG00000056379	U2	ortholog_many2many
ENSMUSG00000024527	Afg3l2	ENSMMUG00000058099	AFG3L2	ortholog_one2one
ENSMUSG00000074682	Zcchc3	ENSMMUG00000038935	ZCCHC3	ortholog_one2one
ENSMUSG00000059610	Or2b11	ENSMMUG00000005949	OR2B11	ortholog_one2one
ENSMUSG00000031461	Myom2	ENSMMUG00000023408	MYOM2	ortholog_one2one
ENSMUSG00000009214	Mymk	ENSMMUG00000017202	MYMK	ortholog_one2one
ENSMUSG00000017195	Zpbp2	ENSMMUG00000017341	ZPBP2	ortholog_one2one
ENSMUSG00000046034	Otulin	ENSMMUG00000059554	OTULIN	ortholog_one2one
ENSMUSG00000023120	Ldc1	ENSMMUG00000049574		ortholog_one2one
ENSMUSG00000020674	Pxdn	ENSMMUG00000039871	PXDN	ortholog_one2one
ENSMUSG00000021453	Gadd45g	ENSMMUG00000048737	GADD45G	ortholog_one2one
ENSMUSG00000032680	6820408C15Rik	ENSMMUG00000017286	C10H20orf96	ortholog_one2one
ENSMUSG00000079049	Serpinb1c	ENSMMUG00000042368	SERPINB1	ortholog_one2many
ENSMUSG00000036529	Sbf1	ENSMMUG00000009082	SBF1	ortholog_one2one
ENSMUSG00000029310	Nudt9	ENSMMUG00000019043	NUDT9	ortholog_one2one
ENSMUSG00000065807	Gm23038	ENSMMUG00000027539	U6	ortholog_one2one
ENSMUSG00000047842	Diras2	ENSMMUG00000007223	DIRAS2	ortholog_one2one
ENSMUSG00000042842	Serpinb6b	ENSMMUG00000037816	SERPINB6	ortholog_one2many
ENSMUSG00000051000	Fhip1a	ENSMMUG00000041800	FHIP1A	ortholog_one2one
ENSMUSG00000044597	Mycs	ENSMMUG00000052363	MYCN	ortholog_one2many
ENSMUSG00000074681	Defb23	ENSMMUG00000060859	DEFB129	ortholog_one2one
ENSMUSG00000049560	Defb20	ENSMMUG00000053251	DEFB128	ortholog_one2one
ENSMUSG00000073295	Nudt11	ENSMMUG00000043712	NUDT11	ortholog_one2many
ENSMUSG00000019979	Apaf1	ENSMMUG00000022404	APAF1	ortholog_one2one
ENSMUSG00000118952	n-R5s2	ENSMMUG00000026325	5S_rRNA	ortholog_one2one
ENSMUSG00000073293	Nudt10	ENSMMUG00000043712	NUDT11	ortholog_one2many
ENSMUSG00000045827	Serpinb9	ENSMMUG00000011719	SERPINB9	ortholog_one2many
ENSMUSG00000050174	Nudt6	ENSMMUG00000007420	NUDT6	ortholog_one2one
ENSMUSG00000062762	Ei24	ENSMMUG00000010009	EI24	ortholog_one2one
ENSMUSG00000009596	Taf7l	ENSMMUG00000021581	TAF7L	ortholog_one2one
ENSMUSG00000031521	Aga	ENSMMUG00000007393	AGA	ortholog_one2one
ENSMUSG00000071477	Zfp777	ENSMMUG00000002497	ZNF777	ortholog_one2one
ENSMUSG00000028613	Lrp8	ENSMMUG00000007612	LRP8	ortholog_one2one
ENSMUSG00000015653	Steap2	ENSMMUG00000023653	STEAP2	ortholog_one2one
ENSMUSG00000049685	Cyp2g1	ENSMMUG00000018364	CYP2G2	ortholog_one2many
ENSMUSG00000049685	Cyp2g1	ENSMMUG00000028756		ortholog_one2many
ENSMUSG00000020463	Ppp4r3b	ENSMMUG00000007001	PPP4R3B	ortholog_one2one
ENSMUSG00000096464	Ighv2-2	ENSMMUG00000050195		ortholog_many2many
ENSMUSG00000096464	Ighv2-2	ENSMMUG00000030587		ortholog_many2many
ENSMUSG00000063884	Ptcd3	ENSMMUG00000015820	PTCD3	ortholog_one2one
ENSMUSG00000021711	Trappc13	ENSMMUG00000016519	TRAPPC13	ortholog_one2one
ENSMUSG00000039396	Neil3	ENSMMUG00000007394	NEIL3	ortholog_one2one
ENSMUSG00000094164	Ighv2-3	ENSMMUG00000050195		ortholog_many2many
ENSMUSG00000094164	Ighv2-3	ENSMMUG00000030587		ortholog_many2many
ENSMUSG00000031070	Mrgprf	ENSMMUG00000047446	MRGPRF	ortholog_one2one
ENSMUSG00000050063	Klk6	ENSMMUG00000061396	KLK6	ortholog_one2one
ENSMUSG00000040037	Negr1	ENSMMUG00000017314	NEGR1	ortholog_one2one
ENSMUSG00000024530	Prelid3a	ENSMMUG00000050745	PRELID3A	ortholog_one2one
ENSMUSG00000023279	Bmp15	ENSMMUG00000060192	BMP15	ortholog_one2one
ENSMUSG00000020964	Sel1l	ENSMMUG00000010016	SEL1L	ortholog_one2one
ENSMUSG00000036916	Zfp280c	ENSMMUG00000015609	ZNF280C	ortholog_one2one
ENSMUSG00000031753	Cog4	ENSMMUG00000003171	COG4	ortholog_one2one
ENSMUSG00000051207	Mrgprd	ENSMMUG00000010129	MRGPRD	ortholog_one2one
ENSMUSG00000118829	Gm23379	ENSMMUG00000025748	U6	ortholog_one2one
ENSMUSG00000027722	Spata5	ENSMMUG00000007422	SPATA5	ortholog_one2one
ENSMUSG00000024533	Spire1	ENSMMUG00000061977	SPIRE1	ortholog_one2one
ENSMUSG00000074155	Klk5	ENSMMUG00000013597	KLK5	ortholog_one2one
ENSMUSG00000075908	Gm23940	ENSMMUG00000055201	U6	ortholog_one2one
ENSMUSG00000015652	Steap1	ENSMMUG00000011602		ortholog_one2one
ENSMUSG00000024913	Lrp5	ENSMMUG00000031237	LRP5	ortholog_one2one
ENSMUSG00000005547	Cyp2a5	ENSMMUG00000049359		ortholog_many2many
ENSMUSG00000005547	Cyp2a5	ENSMMUG00000061631	CYP2A23	ortholog_many2many
ENSMUSG00000005547	Cyp2a5	ENSMMUG00000059147	CYP2A24	ortholog_many2many
ENSMUSG00000005547	Cyp2a5	ENSMMUG00000063763	CYP2A29	ortholog_many2many
ENSMUSG00000038150	Ormdl3	ENSMMUG00000004586	ORMDL3	ortholog_one2one
ENSMUSG00000024212	Mllt1	ENSMMUG00000005697	MLLT1	ortholog_one2one
ENSMUSG00000086545	Lrrc3c	ENSMMUG00000030047	LRRC3C	ortholog_one2one
ENSMUSG00000020462	Cfap36	ENSMMUG00000007000	CFAP36	ortholog_one2one
ENSMUSG00000027468	Defb22	ENSMMUG00000017530	DEFB121	ortholog_many2many
ENSMUSG00000027468	Defb22	ENSMMUG00000052334		ortholog_many2many
ENSMUSG00000027468	Defb22	ENSMMUG00000029035	DEFB134	ortholog_many2many
ENSMUSG00000027468	Defb22	ENSMMUG00000050398	DEFB127	ortholog_many2many
ENSMUSG00000027468	Defb22	ENSMMUG00000056074		ortholog_many2many
ENSMUSG00000027468	Defb22	ENSMMUG00000053255	DEFB132	ortholog_many2many
ENSMUSG00000074680	Defb26	ENSMMUG00000061092	DEFB125	ortholog_one2one
ENSMUSG00000029309	Sparcl1	ENSMMUG00000019047	SPARCL1	ortholog_one2one
ENSMUSG00000074679	Defb28	ENSMMUG00000038849	DEFB115	ortholog_one2one
ENSMUSG00000045019	Acer1	ENSMMUG00000005698	ACER1	ortholog_one2one
ENSMUSG00000044249	Defb29	ENSMMUG00000031231	DEFB116	ortholog_one2one
ENSMUSG00000006948	Klk4	ENSMMUG00000028729	KLK4	ortholog_one2one
ENSMUSG00000015476	Prrt1	ENSMMUG00000016647	PRRT1	ortholog_one2one
ENSMUSG00000032118	Fez1	ENSMMUG00000008048	FEZ1	ortholog_one2one
ENSMUSG00000036040	Adamtsl2	ENSMMUG00000017203	ADAMTSL2	ortholog_one2one
ENSMUSG00000080465	Snord94	ENSMMUG00000033951	SNORD94	ortholog_one2one
ENSMUSG00000064224	Gsdma3	ENSMMUG00000064723	GSDMA	ortholog_one2many
ENSMUSG00000002660	Clpp	ENSMMUG00000028914	CLPP	ortholog_one2one
ENSMUSG00000057691	Zfp746	ENSMMUG00000018707	ZNF746	ortholog_one2one
ENSMUSG00000092094	Zfp804b	ENSMMUG00000015685	ZNF804B	ortholog_one2one
ENSMUSG00000030522	Mtmr10	ENSMMUG00000009428	MTMR10	ortholog_one2one
ENSMUSG00000033739	Fkbpl	ENSMMUG00000015230	FKBPL	ortholog_one2one
ENSMUSG00000002661	Alkbh7	ENSMMUG00000000054	ALKBH7	ortholog_one2one
ENSMUSG00000017211	Gsdma2	ENSMMUG00000064723	GSDMA	ortholog_one2many
ENSMUSG00000040514	Tex47	ENSMMUG00000015684	TEX47	ortholog_one2one
ENSMUSG00000022056	Adam7	ENSMMUG00000007909	ADAM7	ortholog_one2one
ENSMUSG00000019975	Ikbip	ENSMMUG00000051674	IKBIP	ortholog_one2one
ENSMUSG00000002664	Pspn	ENSMMUG00000053244	PSPN	ortholog_one2one
ENSMUSG00000037211	Spry1	ENSMMUG00000001848	SPRY1	ortholog_one2one
ENSMUSG00000029307	Dmp1	ENSMMUG00000011114	DMP1	ortholog_one2one
ENSMUSG00000035372	1810055G02Rik	ENSMMUG00000019253	C14H11orf24	ortholog_one2many
ENSMUSG00000035372	1810055G02Rik	ENSMMUG00000039869		ortholog_one2many
ENSMUSG00000021457	Syk	ENSMMUG00000001748	SYK	ortholog_one2one
ENSMUSG00000056544	Defb21	ENSMMUG00000063307	DEFB118	ortholog_one2one
ENSMUSG00000066456	Hmgn3	ENSMMUG00000004351	HMGN3	ortholog_one2one
ENSMUSG00000019823	Mical1	ENSMMUG00000023221	MICAL1	ortholog_one2one
ENSMUSG00000009216	Fam163b	ENSMMUG00000040914	FAM163B	ortholog_one2one
ENSMUSG00000015461	Atf6b	ENSMMUG00000015229	ATF6B	ortholog_one2one
ENSMUSG00000030279	C2cd5	ENSMMUG00000006641	C2CD5	ortholog_one2one
ENSMUSG00000012428	Steap4	ENSMMUG00000022697	STEAP4	ortholog_one2one
ENSMUSG00000017204	Gsdma	ENSMMUG00000064723	GSDMA	ortholog_one2many
ENSMUSG00000026893	Gca	ENSMMUG00000019590	GCA	ortholog_one2one
ENSMUSG00000031520	Vegfc	ENSMMUG00000003748	VEGFC	ortholog_one2one
ENSMUSG00000024949	Sf1	ENSMMUG00000022606	SF1	ortholog_one2one
ENSMUSG00000029306	Ibsp	ENSMMUG00000011111	IBSP	ortholog_one2one
ENSMUSG00000022057	Adamdec1	ENSMMUG00000005318	ADAMDEC1	ortholog_one2one
ENSMUSG00000055193	Klk15	ENSMMUG00000001991	KLK15	ortholog_one2one
ENSMUSG00000017221	Psmd3	ENSMMUG00000020382	PSMD3	ortholog_one2one
ENSMUSG00000028082	Sh3d19	ENSMMUG00000006026	SH3D19	ortholog_one2one
ENSMUSG00000073542	Cep76	ENSMMUG00000056586	CEP76	ortholog_one2one
ENSMUSG00000053863	Mepe	ENSMMUG00000011110	MEPE	ortholog_one2one
ENSMUSG00000060924	Csmd1	ENSMMUG00000023475	CSMD1	ortholog_one2one
ENSMUSG00000091867	Cyp2a22	ENSMMUG00000049359		ortholog_many2many
ENSMUSG00000091867	Cyp2a22	ENSMMUG00000061631	CYP2A23	ortholog_many2many
ENSMUSG00000091867	Cyp2a22	ENSMMUG00000059147	CYP2A24	ortholog_many2many
ENSMUSG00000091867	Cyp2a22	ENSMMUG00000063763	CYP2A29	ortholog_many2many
ENSMUSG00000000197	Nalcn	ENSMMUG00000015856	NALCN	ortholog_one2one
ENSMUSG00000052353	Cemip	ENSMMUG00000002038	CEMIP	ortholog_one2one
ENSMUSG00000062124	Defb45	ENSMMUG00000017531	DEFB122	ortholog_one2one
ENSMUSG00000118537	Shld3	ENSMMUG00000053925	SHLD3	ortholog_one2one
ENSMUSG00000024456	Diaph1	ENSMMUG00000021964	DIAPH1	ortholog_one2one
ENSMUSG00000021403	Serpinb9b	ENSMMUG00000011719	SERPINB9	ortholog_one2many
ENSMUSG00002075355	Gm54983	ENSMMUG00000058199		ortholog_one2many
ENSMUSG00000038067	Csf3	ENSMMUG00000002923	CSF3	ortholog_one2one
ENSMUSG00000044863	Defb36	ENSMMUG00000046141	DEFB123	ortholog_one2one
ENSMUSG00000026490	Cdc42bpa	ENSMMUG00000008638	CDC42BPA	ortholog_one2one
ENSMUSG00000032740	Ccdc88a	ENSMMUG00000003003	CCDC88A	ortholog_one2one
ENSMUSG00000007670	Khsrp	ENSMMUG00000063104		ortholog_one2many
ENSMUSG00000007670	Khsrp	ENSMMUG00000005597	KHSRP	ortholog_one2many
ENSMUSG00000051029	Serpinb1b	ENSMMUG00000042368	SERPINB1	ortholog_one2many
ENSMUSG00000000359	Rem1	ENSMMUG00000058583	REM1	ortholog_one2one
ENSMUSG00000032258	Lca5	ENSMMUG00000004356	LCA5	ortholog_one2one
ENSMUSG00000021404	Serpinb9c	ENSMMUG00000011719	SERPINB9	ortholog_one2many
ENSMUSG00000000889	Dbh	ENSMMUG00000017207	DBH	ortholog_one2one
ENSMUSG00000048007	Timm8a1	ENSMMUG00000052483	TIMM8A	ortholog_one2one
ENSMUSG00000054266	Serpinb9d	ENSMMUG00000011719	SERPINB9	ortholog_one2many
ENSMUSG00000095866	Ighv2-4	ENSMMUG00000050195		ortholog_many2many
ENSMUSG00000095866	Ighv2-4	ENSMMUG00000030587		ortholog_many2many
ENSMUSG00000020673	Tpo	ENSMMUG00000009662	TPO	ortholog_one2one
ENSMUSG00000062342	Serpinb9e	ENSMMUG00000011719	SERPINB9	ortholog_one2many
ENSMUSG00000075829	Gm23692	ENSMMUG00000026830	U1	ortholog_one2one
ENSMUSG00000052395	Rft1	ENSMMUG00000016197	RFT1	ortholog_one2one
ENSMUSG00000035107	Dcbld2	ENSMMUG00000017438	DCBLD2	ortholog_one2one
ENSMUSG00000031519	Asb5	ENSMMUG00000013736	ASB5	ortholog_one2one
ENSMUSG00000021712	Trim23	ENSMMUG00000016514	TRIM23	ortholog_one2one
ENSMUSG00000041268	Dmxl2	ENSMMUG00000000754	DMXL2	ortholog_one2one
ENSMUSG00000026648	Dclre1c	ENSMMUG00000017176	DCLRE1C	ortholog_one2one
ENSMUSG00000011486	Slc25a41	ENSMMUG00000016526	SLC25A41	ortholog_one2one
ENSMUSG00000031518	Spata4	ENSMMUG00000013733	SPATA4	ortholog_one2one
ENSMUSG00000060407	Cyp2a12	ENSMMUG00000049359		ortholog_many2many
ENSMUSG00000060407	Cyp2a12	ENSMMUG00000061631	CYP2A23	ortholog_many2many
ENSMUSG00000060407	Cyp2a12	ENSMMUG00000059147	CYP2A24	ortholog_many2many
ENSMUSG00000060407	Cyp2a12	ENSMMUG00000063763	CYP2A29	ortholog_many2many
ENSMUSG00000046329	Slc25a23	ENSMMUG00000005598	SLC25A23	ortholog_one2one
ENSMUSG00000022898	Vps26c	ENSMMUG00000006962	VPS26C	ortholog_one2one
ENSMUSG00000033703	Fcsk	ENSMMUG00000003174	FCSK	ortholog_one2one
ENSMUSG00000033458	Fan1	ENSMMUG00000009426	FAN1	ortholog_one2one
ENSMUSG00000068270	Shroom4	ENSMMUG00000000378	SHROOM4	ortholog_one2one
ENSMUSG00000049013	Prss48	ENSMMUG00000009680	PRSS48	ortholog_one2one
ENSMUSG00000096498	Ighv2-5	ENSMMUG00000050195		ortholog_many2many
ENSMUSG00000096498	Ighv2-5	ENSMMUG00000030587		ortholog_many2many
ENSMUSG00000044864	Ankrd50	ENSMMUG00000006783	ANKRD50	ortholog_one2one
ENSMUSG00000054136	Adm2	ENSMMUG00000062822	ADM2	ortholog_one2one
ENSMUSG00000022897	Dyrk1a	ENSMMUG00000018131	DYRK1A	ortholog_one2one
ENSMUSG00000022613	Miox	ENSMMUG00000009088	MIOX	ortholog_one2one
ENSMUSG00000020982	Nemf	ENSMMUG00000008214	NEMF	ortholog_one2one
ENSMUSG00000038327	Serpinb9f	ENSMMUG00000011719	SERPINB9	ortholog_one2many
ENSMUSG00000063089	Klk1b8	ENSMMUG00000012841	KLK3	ortholog_many2many
ENSMUSG00000063089	Klk1b8	ENSMMUG00000006371	KLK1	ortholog_many2many
ENSMUSG00000063089	Klk1b8	ENSMMUG00000065035	KLK2	ortholog_many2many
ENSMUSG00000003161	Sri	ENSMMUG00000022696	SRI	ortholog_one2one
ENSMUSG00000032925	Itgbl1	ENSMMUG00000002873	ITGBL1	ortholog_one2one
ENSMUSG00000028081	Rps3a1	ENSMMUG00000002676	RPS3A	ortholog_one2one
ENSMUSG00000071452	Serpinb9h	ENSMMUG00000011719	SERPINB9	ortholog_one2many
ENSMUSG00000024537	Psmg2	ENSMMUG00000063218	PSMG2	ortholog_one2many
ENSMUSG00000024537	Psmg2	ENSMMUG00000031508		ortholog_one2many
ENSMUSG00000044279	Crb3	ENSMMUG00000050193	CRB3	ortholog_one2one
ENSMUSG00000038459	Abhd17c	ENSMMUG00000049824		ortholog_one2one
ENSMUSG00000032673	Prorsd1	ENSMMUG00000019075		ortholog_one2one
ENSMUSG00000021713	Ppwd1	ENSMMUG00000016511	PPWD1	ortholog_one2one
ENSMUSG00000064984	Snord73a	ENSMMUG00000032726	SNORD73	ortholog_one2one
ENSMUSG00000064390	Snord73b	ENSMMUG00000032702	SNORD73	ortholog_one2one
ENSMUSG00000089394	Gm23025	ENSMMUG00000034611	U6	ortholog_one2one
ENSMUSG00000046743	Fat4	ENSMMUG00000011810	FAT4	ortholog_one2one
ENSMUSG00000041476	Smpx	ENSMMUG00000057558	SMPX	ortholog_one2one
ENSMUSG00000092743	Gm22177	ENSMMUG00000044890	U1	ortholog_many2many
ENSMUSG00000092743	Gm22177	ENSMMUG00000046583	U1	ortholog_many2many
ENSMUSG00000021585	Cast	ENSMMUG00000002062	CAST	ortholog_one2one
ENSMUSG00000024454	Hdac3	ENSMMUG00000012588	HDAC3	ortholog_one2one
ENSMUSG00000063133	Klk1b1	ENSMMUG00000012841	KLK3	ortholog_many2many
ENSMUSG00000063133	Klk1b1	ENSMMUG00000006371	KLK1	ortholog_many2many
ENSMUSG00000063133	Klk1b1	ENSMMUG00000065035	KLK2	ortholog_many2many
ENSMUSG00000020758	Itgb4	ENSMMUG00000021763	ITGB4	ortholog_one2one
ENSMUSG00000030521	Mphosph10	ENSMMUG00000008397	MPHOSPH10	ortholog_one2one
ENSMUSG00000056069	Otulinl	ENSMMUG00000005665	OTULINL	ortholog_one2one
ENSMUSG00000025551	Fgf14	ENSMMUG00000002875	FGF14	ortholog_one2one
ENSMUSG00000033327	Tnxb	ENSMMUG00000000758	TNXB	ortholog_one2one
ENSMUSG00000031749	St3gal2	ENSMMUG00000057933	ST3GAL2	ortholog_one2one
ENSMUSG00000032648	Pygm	ENSMMUG00000022604	PYGM	ortholog_one2one
ENSMUSG00000028180	Zranb2	ENSMMUG00000017312	ZRANB2	ortholog_one2many
ENSMUSG00000028180	Zranb2	ENSMMUG00000043952		ortholog_one2many
ENSMUSG00000059042	Klk1b9	ENSMMUG00000012841	KLK3	ortholog_many2many
ENSMUSG00000059042	Klk1b9	ENSMMUG00000006371	KLK1	ortholog_many2many
ENSMUSG00000059042	Klk1b9	ENSMMUG00000065035	KLK2	ortholog_many2many
ENSMUSG00000022747	St3gal6	ENSMMUG00000017436	ST3GAL6	ortholog_one2one
ENSMUSG00000014725	Adam28	ENSMMUG00000005317	ADAM28	ortholog_one2one
ENSMUSG00000033429	Mcee	ENSMMUG00000058328		ortholog_one2many
ENSMUSG00000033429	Mcee	ENSMMUG00000008396		ortholog_one2many
ENSMUSG00000047485	Klhl34	ENSMMUG00000007501	KLHL34	ortholog_one2one
ENSMUSG00000031264	Btk	ENSMMUG00000019573	BTK	ortholog_one2one
ENSMUSG00000029304	Spp1	ENSMMUG00000008793	SPP1	ortholog_one2one
ENSMUSG00000015023	Ddx19a	ENSMMUG00000020316		ortholog_one2one
ENSMUSG00000044485	Klk1b11	ENSMMUG00000012841	KLK3	ortholog_many2many
ENSMUSG00000044485	Klk1b11	ENSMMUG00000006371	KLK1	ortholog_many2many
ENSMUSG00000044485	Klk1b11	ENSMMUG00000065035	KLK2	ortholog_many2many
ENSMUSG00000034656	Cacna1a	ENSMMUG00000003555	CACNA1A	ortholog_one2one
ENSMUSG00000053719	Klk1b26	ENSMMUG00000012841	KLK3	ortholog_many2many
ENSMUSG00000053719	Klk1b26	ENSMMUG00000006371	KLK1	ortholog_many2many
ENSMUSG00000053719	Klk1b26	ENSMMUG00000065035	KLK2	ortholog_many2many
ENSMUSG00000053799	Exoc6	ENSMMUG00000010874	EXOC6	ortholog_one2one
ENSMUSG00000063177	Klk1b27	ENSMMUG00000012841	KLK3	ortholog_many2many
ENSMUSG00000063177	Klk1b27	ENSMMUG00000006371	KLK1	ortholog_many2many
ENSMUSG00000063177	Klk1b27	ENSMMUG00000065035	KLK2	ortholog_many2many
ENSMUSG00000061904	Slc25a3	ENSMMUG00000023036	SLC25A3	ortholog_one2one
ENSMUSG00000024539	Ptpn2	ENSMMUG00000055629	PTPN2	ortholog_one2one
ENSMUSG00000096670	Ighv2-6	ENSMMUG00000050195		ortholog_many2many
ENSMUSG00000096670	Ighv2-6	ENSMMUG00000030587		ortholog_many2many
ENSMUSG00000030519	Apba2	ENSMMUG00000019339	APBA2	ortholog_one2one
ENSMUSG00000032261	Sh3bgrl2	ENSMMUG00000062749	SH3BGRL2	ortholog_one2one
ENSMUSG00000118841	Rn7s2	ENSMMUG00000060067	Metazoa_SRP	ortholog_one2one
ENSMUSG00000111517	Or4a39	ENSMMUG00000014956	OR4A5	ortholog_one2many
ENSMUSG00000059742	Kcnh7	ENSMMUG00000019591	KCNH7	ortholog_one2one
ENSMUSG00000035934	Pknox2	ENSMMUG00000008053	PKNOX2	ortholog_one2one
ENSMUSG00000047414	Flrt2	ENSMMUG00000058999	FLRT2	ortholog_one2one
ENSMUSG00000034462	Pkd2	ENSMMUG00000008795	PKD2	ortholog_one2one
ENSMUSG00000022263	Trio	ENSMMUG00000015489	TRIO	ortholog_one2one
ENSMUSG00000043301	Kcnj6	ENSMMUG00000018136	KCNJ6	ortholog_one2one
ENSMUSG00000044147	Arf6	ENSMMUG00000041889	ARF6	ortholog_one2one
ENSMUSG00000079435	Rpl36a	ENSMMUG00000061624		ortholog_one2one
ENSMUSG00000066516	Klk1b21	ENSMMUG00000012841	KLK3	ortholog_many2many
ENSMUSG00000066516	Klk1b21	ENSMMUG00000006371	KLK1	ortholog_many2many
ENSMUSG00000066516	Klk1b21	ENSMMUG00000065035	KLK2	ortholog_many2many
ENSMUSG00000095565	Ighv2-9-1	ENSMMUG00000050195		ortholog_many2many
ENSMUSG00000095565	Ighv2-9-1	ENSMMUG00000030587		ortholog_many2many
ENSMUSG00000075088	Or4a2	ENSMMUG00000055082		ortholog_one2one
ENSMUSG00000060177	Klk1b22	ENSMMUG00000012841	KLK3	ortholog_many2many
ENSMUSG00000060177	Klk1b22	ENSMMUG00000006371	KLK1	ortholog_many2many
ENSMUSG00000060177	Klk1b22	ENSMMUG00000065035	KLK2	ortholog_many2many
ENSMUSG00000077167	Gm24119	ENSMMUG00000033222	SNORA53	ortholog_one2one
ENSMUSG00000020124	Usp15	ENSMMUG00000000955	USP15	ortholog_one2one
ENSMUSG00000076646	Ighv2-6-8	ENSMMUG00000050195		ortholog_many2many
