Gene name	Gene stable ID	Mouse gene stable ID	Mouse gene name	Mouse homology type	Zebrafish gene stable ID	Zebrafish gene name	Zebrafish homology type
SNORA30B	ENSG00000202189				ENSDARG00000114453	AL929469.5	ortholog_many2many
SNORA30B	ENSG00000202189				ENSDARG00000100745	AL929469.1	ortholog_many2many
SNORA30B	ENSG00000202189				ENSDARG00000104662	AL929469.2	ortholog_many2many
EXD3	ENSG00000187609				ENSDARG00000063140	exd3	ortholog_one2one
FEZ2	ENSG00000171055	ENSMUSG00000056121	Fez2	ortholog_one2one	ENSDARG00000073784	FEZ2	ortholog_one2many
FEZ2	ENSG00000171055	ENSMUSG00000056121	Fez2	ortholog_one2one	ENSDARG00000022260	si:ch211-57i17.1	ortholog_one2many
IGFBP4	ENSG00000141753	ENSMUSG00000017493	Igfbp4	ortholog_one2one			
VAX1	ENSG00000148704	ENSMUSG00000006270	Vax1	ortholog_one2one	ENSDARG00000021916	vax1	ortholog_one2one
TNFRSF1B	ENSG00000028137	ENSMUSG00000028599	Tnfrsf1b	ortholog_one2one	ENSDARG00000054968	cd40	ortholog_many2many
TNFRSF1B	ENSG00000028137	ENSMUSG00000028599	Tnfrsf1b	ortholog_one2one	ENSDARG00000070165	tnfrsf1b	ortholog_many2many
TNFRSF1B	ENSG00000028137	ENSMUSG00000028599	Tnfrsf1b	ortholog_one2one	ENSDARG00000087804	tnfrsf11a	ortholog_many2many
SLC7A11	ENSG00000151012	ENSMUSG00000027737	Slc7a11	ortholog_one2one	ENSDARG00000037097	slc7a2	ortholog_many2many
SLC7A11	ENSG00000151012	ENSMUSG00000027737	Slc7a11	ortholog_one2one	ENSDARG00000071384	slc7a11	ortholog_many2many
GALNT6	ENSG00000139629	ENSMUSG00000037280	Galnt6	ortholog_one2one			
GJD4	ENSG00000177291	ENSMUSG00000036855	Gjd4	ortholog_one2one	ENSDARG00000116895	BX004842.2	ortholog_one2one
ADD3	ENSG00000148700	ENSMUSG00000025026	Add3	ortholog_one2one	ENSDARG00000056250	add3b	ortholog_one2many
ADD3	ENSG00000148700	ENSMUSG00000025026	Add3	ortholog_one2one	ENSDARG00000040874	add3a	ortholog_one2many
L1CAM	ENSG00000198910	ENSMUSG00000031391	L1cam	ortholog_one2one			
SLA	ENSG00000155926	ENSMUSG00000022372	Sla	ortholog_one2one	ENSDARG00000054340	sla1a	ortholog_one2many
SLA	ENSG00000155926	ENSMUSG00000022372	Sla	ortholog_one2one	ENSDARG00000100287	SLA	ortholog_one2many
BICDL2	ENSG00000162069	ENSMUSG00000043782	Bicdl2	ortholog_one2one	ENSDARG00000052427	bicdl2	ortholog_one2one
DENND4A	ENSG00000174485	ENSMUSG00000053641	Dennd4a	ortholog_one2one	ENSDARG00000062721	dennd4a	ortholog_one2one
BECN1	ENSG00000126581	ENSMUSG00000035086	Becn1	ortholog_one2one	ENSDARG00000079128	becn1	ortholog_one2many
PPP1R9A	ENSG00000158528	ENSMUSG00000032827	Ppp1r9a	ortholog_one2one	ENSDARG00000061304	ppp1r9a	ortholog_one2one
TMEM150C	ENSG00000249242	ENSMUSG00000050640	Tmem150c	ortholog_one2one	ENSDARG00000069590	tmem150c	ortholog_one2one
RNU1-125P	ENSG00000252561						
RNU1-22P	ENSG00000200204				ENSDARG00000109227	CR391997.1	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000113973	CR356227.9	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000112577	CR388165.9	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000109385	BX927135.3	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000115719	BX510935.1	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000099341	BX323006.1	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000116826	BX571711.20	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000098961	CR926128.1	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000111575	CABZ01002520.1	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000117184	BX000477.10	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000116247	CR388172.12	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000110594	AL953856.4	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000113119	BX640547.6	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000114101	CR388206.13	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000114860	CABZ01002524.1	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000116910	BX321887.15	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000111178	CU457794.1	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000099912	CABZ01028323.2	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000111217	CR450785.7	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000115231	BX248128.8	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000116144	AL929029.17	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000113385	CR356223.5	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000110196	BX640584.5	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000112409	CT027578.2	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000111532	BX088712.3	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000110062	BX571711.4	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000099553	AL929028.4	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000098619	AL929028.2	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000111966	CABZ01036080.1	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000114186	BX000981.12	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000116359	BX649399.18	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000111248	CR925768.5	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000102775	CABZ01028323.4	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000109894	CR388390.2	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000115662	CR759843.3	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000115113	CR388206.14	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000100756	CR926128.3	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000115312	BX571813.6	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000111055	CR388165.8	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000112430	BX649394.3	ortholog_one2many
RNU1-22P	ENSG00000200204				ENSDARG00000111255	BX928743.2	ortholog_one2many
UBE4B	ENSG00000130939	ENSMUSG00000028960	Ube4b	ortholog_one2one	ENSDARG00000037017	ube4b	ortholog_one2one
ZSCAN10	ENSG00000130182	ENSMUSG00000023902	Zscan10	ortholog_one2one			
FAM107A	ENSG00000168309	ENSMUSG00000021750	Fam107a	ortholog_one2one	ENSDARG00000059399	si:ch211-160o17.6	ortholog_one2many
FAM107A	ENSG00000168309	ENSMUSG00000021750	Fam107a	ortholog_one2one	ENSDARG00000075540	FAM107A	ortholog_one2many
FAM107A	ENSG00000168309	ENSMUSG00000021750	Fam107a	ortholog_one2one	ENSDARG00000079869	si:ch211-218o21.4	ortholog_one2many
FAM107A	ENSG00000168309	ENSMUSG00000021750	Fam107a	ortholog_one2one	ENSDARG00000086300	FAM107A	ortholog_one2many
FAM107A	ENSG00000168309	ENSMUSG00000021750	Fam107a	ortholog_one2one	ENSDARG00000078917	zgc:195245	ortholog_one2many
ENTPD8	ENSG00000188833	ENSMUSG00000036813	Entpd8	ortholog_one2one	ENSDARG00000005565	entpd8	ortholog_one2one
AMOTL1	ENSG00000166025	ENSMUSG00000013076	Amotl1	ortholog_one2one			
PDGFRA	ENSG00000134853	ENSMUSG00000029231	Pdgfra	ortholog_one2one	ENSDARG00000070494	pdgfra	ortholog_one2one
AFG3L2	ENSG00000141385	ENSMUSG00000024527	Afg3l2	ortholog_one2one	ENSDARG00000062272	afg3l2	ortholog_one2one
PNPLA7	ENSG00000130653	ENSMUSG00000036833	Pnpla7	ortholog_one2one	ENSDARG00000062986	pnpla7a	ortholog_one2many
PNPLA7	ENSG00000130653	ENSMUSG00000036833	Pnpla7	ortholog_one2one	ENSDARG00000040002	pnpla7b	ortholog_one2many
BTG1	ENSG00000133639	ENSMUSG00000036478	Btg1	ortholog_one2one	ENSDARG00000027249	btg1	ortholog_one2one
ZNF675	ENSG00000197372				ENSDARG00000102837	znf1145	ortholog_many2many
ZNF675	ENSG00000197372				ENSDARG00000098144	si:dkey-285e18.6	ortholog_many2many
AP1B1	ENSG00000100280	ENSMUSG00000009090	Ap1b1	ortholog_one2one	ENSDARG00000020621	ap1b1	ortholog_one2one
TIGD7	ENSG00000140993						
TRIM77	ENSG00000214414						
CEP295	ENSG00000166004	ENSMUSG00000046111	Cep295	ortholog_one2one	ENSDARG00000074779	alms1	ortholog_one2many
OR2C1	ENSG00000168158	ENSMUSG00000059043	Or2c1	ortholog_one2one			
CPSF6	ENSG00000111605	ENSMUSG00000055531	Cpsf6	ortholog_one2one	ENSDARG00000018618	cpsf6	ortholog_one2one
SLC3A1	ENSG00000138079	ENSMUSG00000024131	Slc3a1	ortholog_one2one	ENSDARG00000017165	slc3a1	ortholog_one2one
ZNF717	ENSG00000227124						
TM6SF2	ENSG00000213996	ENSMUSG00000036151	Tm6sf2	ortholog_one2one	ENSDARG00000029057	tm6sf2	ortholog_one2many
TM6SF2	ENSG00000213996	ENSMUSG00000036151	Tm6sf2	ortholog_one2one	ENSDARG00000105208	zgc:85843	ortholog_one2many
ZNF174	ENSG00000103343	ENSMUSG00000054939	Zfp174	ortholog_one2one	ENSDARG00000036855	plagx	ortholog_many2many
ZNF174	ENSG00000103343	ENSMUSG00000054939	Zfp174	ortholog_one2one	ENSDARG00000076657	plagl2	ortholog_many2many
ZNF174	ENSG00000103343	ENSMUSG00000054939	Zfp174	ortholog_one2one	ENSDARG00000078256	ovol1b	ortholog_many2many
ZNF174	ENSG00000103343	ENSMUSG00000054939	Zfp174	ortholog_one2one	ENSDARG00000076472	ovol1a	ortholog_many2many
SNORD13E	ENSG00000238311						
RAB11A	ENSG00000103769	ENSMUSG00000004771	Rab11a	ortholog_one2one	ENSDARG00000041450	rab11a	ortholog_one2one
ZNF597	ENSG00000167981	ENSMUSG00000039789	Zfp597	ortholog_one2one	ENSDARG00000090721	prdm2a	ortholog_many2many
SUGP2	ENSG00000064607	ENSMUSG00000036054	Sugp2	ortholog_one2one	ENSDARG00000075936	sugp1	ortholog_one2many
ZNF624	ENSG00000197566						
PLA2G5	ENSG00000127472	ENSMUSG00000041193	Pla2g5	ortholog_one2one			
PRODH	ENSG00000100033	ENSMUSG00000003526	Prodh	ortholog_one2many	ENSDARG00000086512	prodhb	ortholog_many2many
PRODH	ENSG00000100033	ENSMUSG00000003526	Prodh	ortholog_one2many	ENSDARG00000086746	prodha	ortholog_many2many
U6	ENSG00000283249	ENSMUSG00000065031	Gm22364	ortholog_one2many			
Y_RNA	ENSG00000201084						
EPHA3	ENSG00000044524	ENSMUSG00000052504	Epha3	ortholog_one2one	ENSDARG00000039373	epha3	ortholog_one2one
RNU6-18P	ENSG00000207257						
SPNS3	ENSG00000182557	ENSMUSG00000020798	Spns3	ortholog_one2one	ENSDARG00000035459	spns3	ortholog_one2one
RN7SL185P	ENSG00000275776						
PTPRU	ENSG00000060656	ENSMUSG00000028909	Ptpru	ortholog_one2one	ENSDARG00000101081	ptprub	ortholog_one2one
U8	ENSG00000206987						
GOLGA8O	ENSG00000206127	ENSMUSG00000002546	Golga2	ortholog_one2many	ENSDARG00000063197	golga2	ortholog_one2many
MARCKS	ENSG00000277443	ENSMUSG00000069662	Marcks	ortholog_one2one	ENSDARG00000004049	marcksa	ortholog_one2many
MARCKS	ENSG00000277443	ENSMUSG00000069662	Marcks	ortholog_one2one	ENSDARG00000008803	marcksb	ortholog_one2many
SMPDL3A	ENSG00000172594	ENSMUSG00000019872	Smpdl3a	ortholog_one2one	ENSDARG00000053119	smpdl3a	ortholog_one2one
CPXM2	ENSG00000121898	ENSMUSG00000030862	Cpxm2	ortholog_one2one	ENSDARG00000117193	FO704607.1	ortholog_one2one
RFLNB	ENSG00000183688	ENSMUSG00000020846	Rflnb	ortholog_one2one	ENSDARG00000093931	rflnb	ortholog_one2one
AQP11	ENSG00000178301	ENSMUSG00000042797	Aqp11	ortholog_one2one	ENSDARG00000100555	aqp11	ortholog_one2one
DDI1	ENSG00000170967	ENSMUSG00000047619	Ddi1	ortholog_one2one	ENSDARG00000006477	ddi2	ortholog_one2many
AP3S1	ENSG00000177879	ENSMUSG00000024480	Ap3s1	ortholog_one2one			
ZMYND19	ENSG00000165724	ENSMUSG00000026974	Zmynd19	ortholog_one2one	ENSDARG00000100773	zmynd19	ortholog_one2one
WNK4	ENSG00000126562	ENSMUSG00000035112	Wnk4	ortholog_one2one	ENSDARG00000088967	wnk4b	ortholog_one2one
PREX2	ENSG00000046889	ENSMUSG00000048960	Prex2	ortholog_one2one	ENSDARG00000071692	prex2	ortholog_one2one
TYR	ENSG00000077498	ENSMUSG00000004651	Tyr	ortholog_one2one	ENSDARG00000039077	tyr	ortholog_one2one
RN7SL539P	ENSG00000274076						
	ENSG00000232817						
TRAPPC3L	ENSG00000173626	ENSMUSG00000071340	Trappc3l	ortholog_one2one			
KLHL33	ENSG00000185271	ENSMUSG00000090799	Klhl33	ortholog_one2one	ENSDARG00000113137	BX276107.1	ortholog_one2one
RN7SL214P	ENSG00000242066						
PTPRR	ENSG00000153233	ENSMUSG00000020151	Ptprr	ortholog_one2one	ENSDARG00000105744	ptprr	ortholog_one2one
ARRDC1	ENSG00000197070	ENSMUSG00000026972	Arrdc1	ortholog_one2one	ENSDARG00000079839	arrdc1b	ortholog_one2one
SNORA63	ENSG00000199633						
SLC18B1	ENSG00000146409	ENSMUSG00000037455	Slc18b1	ortholog_one2one	ENSDARG00000044047	slc18b1	ortholog_one2one
PON3	ENSG00000105852	ENSMUSG00000029759	Pon3	ortholog_one2one	ENSDARG00000016856	pon2	ortholog_many2many
PON3	ENSG00000105852	ENSMUSG00000029759	Pon3	ortholog_one2one	ENSDARG00000097789	pon3.2	ortholog_many2many
PON3	ENSG00000105852	ENSMUSG00000029759	Pon3	ortholog_one2one	ENSDARG00000032496	pon1	ortholog_many2many
PON3	ENSG00000105852	ENSMUSG00000029759	Pon3	ortholog_one2one	ENSDARG00000040290	pon3.2	ortholog_many2many
CIB2	ENSG00000136425	ENSMUSG00000037493	Cib2	ortholog_one2one	ENSDARG00000102820	cib2	ortholog_one2one
GPR158	ENSG00000151025	ENSMUSG00000045967	Gpr158	ortholog_one2one	ENSDARG00000077134	gpr158a	ortholog_one2many
GPR158	ENSG00000151025	ENSMUSG00000045967	Gpr158	ortholog_one2one	ENSDARG00000079665	gpr158b	ortholog_one2many
SMAD9	ENSG00000120693						
OSGEP	ENSG00000092094	ENSMUSG00000006289	Osgep	ortholog_one2one	ENSDARG00000045846	osgep	ortholog_one2one
MMP8	ENSG00000118113	ENSMUSG00000005800	Mmp8	ortholog_one2one			
IMPG2	ENSG00000081148	ENSMUSG00000035270	Impg2	ortholog_one2one	ENSDARG00000100288	impg2b	ortholog_one2many
IMPG2	ENSG00000081148	ENSMUSG00000035270	Impg2	ortholog_one2one	ENSDARG00000100105	impg2b	ortholog_one2many
IMPG2	ENSG00000081148	ENSMUSG00000035270	Impg2	ortholog_one2one	ENSDARG00000019782	impg2a	ortholog_one2many
TNFRSF21	ENSG00000146072	ENSMUSG00000023915	Tnfrsf21	ortholog_one2one	ENSDARG00000001807	tnfrsf21	ortholog_one2one
MEF2B	ENSG00000213999	ENSMUSG00000079033	Mef2b	ortholog_one2one	ENSDARG00000093170	mef2b	ortholog_one2one
SETBP1	ENSG00000152217	ENSMUSG00000024548	Setbp1	ortholog_one2one	ENSDARG00000093799	setbp1	ortholog_one2one
ARRDC3	ENSG00000113369	ENSMUSG00000074794	Arrdc3	ortholog_one2one	ENSDARG00000052690	arrdc3a	ortholog_one2one
ING1	ENSG00000153487	ENSMUSG00000045969	Ing1	ortholog_one2one	ENSDARG00000019116	ing1	ortholog_one2one
ALDH8A1	ENSG00000118514	ENSMUSG00000037542	Aldh8a1	ortholog_one2one	ENSDARG00000036776	aldh8a1	ortholog_one2one
GABRG1	ENSG00000163285	ENSMUSG00000001260	Gabrg1	ortholog_one2one	ENSDARG00000101995	gabrg1	ortholog_one2one
Metazoa_SRP	ENSG00000274841						
RNU6-86P	ENSG00000271923						
LUC7L3	ENSG00000108848	ENSMUSG00000020863	Luc7l3	ortholog_one2one	ENSDARG00000014366	luc7l3	ortholog_one2one
NAALAD2	ENSG00000077616	ENSMUSG00000043943	Naalad2	ortholog_one2one	ENSDARG00000021383	naalad2	ortholog_one2many
SERPINE1	ENSG00000106366	ENSMUSG00000037411	Serpine1	ortholog_one2one	ENSDARG00000056795	serpine1	ortholog_one2one
PABPC4L	ENSG00000254535	ENSMUSG00000090919	Pabpc4l	ortholog_one2one			
SLC10A6	ENSG00000145283	ENSMUSG00000029321	Slc10a6	ortholog_one2one			
NEDD4L	ENSG00000049759	ENSMUSG00000024589	Nedd4l	ortholog_one2one	ENSDARG00000060006	nedd4l	ortholog_one2one
IDH3A	ENSG00000166411	ENSMUSG00000032279	Idh3a	ortholog_one2one	ENSDARG00000030278	idh3a	ortholog_one2one
APOBEC3D	ENSG00000243811						
PON1	ENSG00000005421	ENSMUSG00000002588	Pon1	ortholog_one2one	ENSDARG00000016856	pon2	ortholog_many2many
PON1	ENSG00000005421	ENSMUSG00000002588	Pon1	ortholog_one2one	ENSDARG00000097789	pon3.2	ortholog_many2many
PON1	ENSG00000005421	ENSMUSG00000002588	Pon1	ortholog_one2one	ENSDARG00000032496	pon1	ortholog_many2many
PON1	ENSG00000005421	ENSMUSG00000002588	Pon1	ortholog_one2one	ENSDARG00000040290	pon3.2	ortholog_many2many
RNU6-1327P	ENSG00000202172						
ANXA4	ENSG00000196975	ENSMUSG00000029994	Anxa4	ortholog_one2one	ENSDARG00000036456	anxa4	ortholog_one2one
DMRT1	ENSG00000137090	ENSMUSG00000024837	Dmrt1	ortholog_one2one	ENSDARG00000007349	dmrt1	ortholog_one2one
APEX1	ENSG00000100823	ENSMUSG00000035960	Apex1	ortholog_one2one	ENSDARG00000045843	apex1	ortholog_one2one
RNGTT	ENSG00000111880	ENSMUSG00000028274	Rngtt	ortholog_one2one	ENSDARG00000032261	rngtt	ortholog_one2one
RASA3	ENSG00000185989	ENSMUSG00000031453	Rasa3	ortholog_one2one	ENSDARG00000063371	rasa3	ortholog_one2one
COLEC10	ENSG00000184374	ENSMUSG00000038591	Colec10	ortholog_one2one	ENSDARG00000104752	COLEC10	ortholog_one2one
SLC52A3	ENSG00000101276	ENSMUSG00000027463	Slc52a3	ortholog_one2one	ENSDARG00000042737	slc52a3	ortholog_one2one
ZNF431	ENSG00000196705				ENSDARG00000102837	znf1145	ortholog_many2many
ZNF431	ENSG00000196705				ENSDARG00000098144	si:dkey-285e18.6	ortholog_many2many
DMRT3	ENSG00000064218	ENSMUSG00000042372	Dmrt3	ortholog_one2one	ENSDARG00000035290	dmrt3a	ortholog_one2one
TBC1D31	ENSG00000156787	ENSMUSG00000022364	Tbc1d31	ortholog_one2one	ENSDARG00000074623	tbc1d31	ortholog_one2one
ARFGEF2	ENSG00000124198	ENSMUSG00000074582	Arfgef2	ortholog_one2one	ENSDARG00000074702	arfgef2	ortholog_one2one
RNU6-829P	ENSG00000200570						
Y_RNA	ENSG00000201074						
HGF	ENSG00000019991	ENSMUSG00000028864	Hgf	ortholog_one2one	ENSDARG00000045544	hgfa	ortholog_one2many
HGF	ENSG00000019991	ENSMUSG00000028864	Hgf	ortholog_one2one	ENSDARG00000079076	hgfb	ortholog_one2many
KLF12	ENSG00000118922	ENSMUSG00000072294	Klf12	ortholog_one2one	ENSDARG00000032197	klf12b	ortholog_one2one
CCNA1	ENSG00000133101	ENSMUSG00000027793	Ccna1	ortholog_one2one	ENSDARG00000043236	ccna1	ortholog_one2one
SERPIND1	ENSG00000099937	ENSMUSG00000022766	Serpind1	ortholog_one2one	ENSDARG00000021208	serpind1	ortholog_one2one
TRAF1	ENSG00000056558	ENSMUSG00000026875	Traf1	ortholog_one2one	ENSDARG00000069482	traf1	ortholog_one2one
LMNB1	ENSG00000113368	ENSMUSG00000024590	Lmnb1	ortholog_one2one	ENSDARG00000044299	lmnb1	ortholog_one2one
ZNF98	ENSG00000197360				ENSDARG00000102837	znf1145	ortholog_many2many
ZNF98	ENSG00000197360				ENSDARG00000098144	si:dkey-285e18.6	ortholog_many2many
HCFC1	ENSG00000172534	ENSMUSG00000031386	Hcfc1	ortholog_one2one			
SNAP29	ENSG00000099940	ENSMUSG00000022765	Snap29	ortholog_one2one	ENSDARG00000038518	snap29	ortholog_one2one
ZNF708	ENSG00000182141						
RN7SL181P	ENSG00000243738						
TUBA3C	ENSG00000198033	ENSMUSG00000067338	Tuba3b	ortholog_one2one	ENSDARG00000104643	tuba7l	ortholog_one2many
CRKL	ENSG00000099942	ENSMUSG00000006134	Crkl	ortholog_one2one	ENSDARG00000028699	crkl	ortholog_one2one
	ENSG00000253041						
MMP27	ENSG00000137675	ENSMUSG00000070323	Mmp27	ortholog_one2one	ENSDARG00000077290	mmp25a	ortholog_many2many
MMP27	ENSG00000137675	ENSMUSG00000070323	Mmp27	ortholog_one2one	ENSDARG00000010556	mmp25b	ortholog_many2many
MMP27	ENSG00000137675	ENSMUSG00000070323	Mmp27	ortholog_one2one	ENSDARG00000045887	mmp30	ortholog_many2many
MMP27	ENSG00000137675	ENSMUSG00000070323	Mmp27	ortholog_one2one	ENSDARG00000012609	hpxa	ortholog_many2many
MMP27	ENSG00000137675	ENSMUSG00000070323	Mmp27	ortholog_one2one	ENSDARG00000100794	mmp13b	ortholog_many2many
ZNF730	ENSG00000183850				ENSDARG00000102837	znf1145	ortholog_many2many
ZNF730	ENSG00000183850				ENSDARG00000098144	si:dkey-285e18.6	ortholog_many2many
THAP7	ENSG00000184436	ENSMUSG00000022760	Thap7	ortholog_one2one	ENSDARG00000070704	thap7	ortholog_one2one
TOMM70	ENSG00000154174	ENSMUSG00000022752	Tomm70a	ortholog_one2one	ENSDARG00000029639	tomm70a	ortholog_one2one
RNF20	ENSG00000155827	ENSMUSG00000028309	Rnf20	ortholog_one2one	ENSDARG00000016664	rnf20	ortholog_one2one
HAPLN4	ENSG00000187664	ENSMUSG00000007594	Hapln4	ortholog_one2one	ENSDARG00000018542	hapln4	ortholog_one2one
NEK3	ENSG00000136098	ENSMUSG00000031478	Nek3	ortholog_one2one	ENSDARG00000058869	CABZ01040556.1	ortholog_one2one
ARHGAP42	ENSG00000165895	ENSMUSG00000050730	Arhgap42	ortholog_one2one	ENSDARG00000010654	arhgap42b	ortholog_one2many
ARHGAP42	ENSG00000165895	ENSMUSG00000050730	Arhgap42	ortholog_one2one	ENSDARG00000056619	arhgap42a	ortholog_one2many
ZNF728	ENSG00000269067						
ZMYM6	ENSG00000163867	ENSMUSG00000042408	Zmym6	ortholog_one2one			
SENP7	ENSG00000138468	ENSMUSG00000052917	Senp7	ortholog_one2one	ENSDARG00000062148	si:dkey-100n23.3	ortholog_one2many
SENP7	ENSG00000138468	ENSMUSG00000052917	Senp7	ortholog_one2one	ENSDARG00000061138	senp7b	ortholog_one2many
TCF20	ENSG00000100207	ENSMUSG00000041852	Tcf20	ortholog_one2many	ENSDARG00000078348	tcf20	ortholog_one2one
TCF20	ENSG00000100207	ENSMUSG00000071262	Zfp957	ortholog_one2many	ENSDARG00000078348	tcf20	ortholog_one2one
DDIT4L	ENSG00000145358	ENSMUSG00000046818	Ddit4l	ortholog_one2one			
	ENSG00000259694						
RNU6-934P	ENSG00000202024						
TIMM8A	ENSG00000126953	ENSMUSG00000048007	Timm8a1	ortholog_one2many	ENSDARG00000023672	timm8a	ortholog_one2one
TIMM8A	ENSG00000126953	ENSMUSG00000071229	Timm8a2	ortholog_one2many	ENSDARG00000023672	timm8a	ortholog_one2one
RN7SL331P	ENSG00000278422						
RN7SL417P	ENSG00000244056						
RPL36A	ENSG00000241343	ENSMUSG00000049751	Rpl36al	ortholog_one2one			
Metazoa_SRP	ENSG00000278785						
PPP3R2	ENSG00000188386	ENSMUSG00000028310	Ppp3r2	ortholog_one2one			
TSHZ3	ENSG00000121297	ENSMUSG00000021217	Tshz3	ortholog_one2one	ENSDARG00000103361	tshz3b	ortholog_one2one
BAAT	ENSG00000136881	ENSMUSG00000039653	Baat	ortholog_one2one	ENSDARG00000042513	acot21	ortholog_many2many
BAAT	ENSG00000136881	ENSMUSG00000039653	Baat	ortholog_one2one	ENSDARG00000058945	acot22	ortholog_many2many
BAAT	ENSG00000136881	ENSMUSG00000039653	Baat	ortholog_one2one	ENSDARG00000042510	acot20	ortholog_many2many
GJB5	ENSG00000189280	ENSMUSG00000042357	Gjb5	ortholog_one2one	ENSDARG00000070362	cx30.9	ortholog_many2many
GJB5	ENSG00000189280	ENSMUSG00000042357	Gjb5	ortholog_one2one	ENSDARG00000003925	cx28.6	ortholog_many2many
GJB5	ENSG00000189280	ENSMUSG00000042357	Gjb5	ortholog_one2one	ENSDARG00000075854	cx34.4	ortholog_many2many
APOL4	ENSG00000100336	ENSMUSG00000056656	Apol8	ortholog_many2many	ENSDARG00000073718	si:ch73-233k15.2	ortholog_one2many
APOL4	ENSG00000100336	ENSMUSG00000091650	Apol11a	ortholog_many2many	ENSDARG00000073718	si:ch73-233k15.2	ortholog_one2many
APOL4	ENSG00000100336	ENSMUSG00000068246	Apol9b	ortholog_many2many	ENSDARG00000073718	si:ch73-233k15.2	ortholog_one2many
APOL4	ENSG00000100336	ENSMUSG00000050014	Apol10b	ortholog_many2many	ENSDARG00000073718	si:ch73-233k15.2	ortholog_one2many
APOL4	ENSG00000100336	ENSMUSG00000010601	Apol7a	ortholog_many2many	ENSDARG00000073718	si:ch73-233k15.2	ortholog_one2many
APOL4	ENSG00000100336	ENSMUSG00000068252	Apol7b	ortholog_many2many	ENSDARG00000073718	si:ch73-233k15.2	ortholog_one2many
APOL4	ENSG00000100336	ENSMUSG00000044309	Apol7c	ortholog_many2many	ENSDARG00000073718	si:ch73-233k15.2	ortholog_one2many
APOL4	ENSG00000100336	ENSMUSG00000050982	Apol10a	ortholog_many2many	ENSDARG00000073718	si:ch73-233k15.2	ortholog_one2many
APOL4	ENSG00000100336	ENSMUSG00000057346	Apol9a	ortholog_many2many	ENSDARG00000073718	si:ch73-233k15.2	ortholog_one2many
APOL4	ENSG00000100336	ENSMUSG00000071716	Apol7e	ortholog_many2many	ENSDARG00000073718	si:ch73-233k15.2	ortholog_one2many
APOL4	ENSG00000100336	ENSMUSG00000091694	Apol11b	ortholog_many2many	ENSDARG00000073718	si:ch73-233k15.2	ortholog_one2many
AGO4	ENSG00000134698	ENSMUSG00000042500	Ago4	ortholog_one2one	ENSDARG00000100854	ago4	ortholog_one2one
