Gene stable ID	Gene name	Zebrafish gene stable ID	Zebrafish gene name	Zebrafish homology type
ENSMUSG00000074852	Hpse2	ENSDARG00000078163	HPSE2	ortholog_one2one
ENSMUSG00000027479	Mapre1	ENSDARG00000002659	mapre1b	ortholog_one2many
ENSMUSG00000027479	Mapre1	ENSDARG00000042927	mapre1a	ortholog_one2many
ENSMUSG00000024563	Smad2	ENSDARG00000006389	smad2	ortholog_one2one
ENSMUSG00000033430	Terf2ip	ENSDARG00000103977	terf2ip	ortholog_one2one
ENSMUSG00000031536	Polb	ENSDARG00000003749	polb	ortholog_one2one
ENSMUSG00000038486	Sv2a	ENSDARG00000059945	SV2A	ortholog_one2one
ENSMUSG00000024663	Rab3il1	ENSDARG00000007711	RAB3IL1	ortholog_one2one
ENSMUSG00000036158	Prickle1	ENSDARG00000045694	prickle1b	ortholog_one2many
ENSMUSG00000036158	Prickle1	ENSDARG00000040649	prickle1a	ortholog_one2many
ENSMUSG00000035946	Gsx2	ENSDARG00000043322	gsx2	ortholog_one2one
ENSMUSG00000026520	Pycr2	ENSDARG00000098639	pycr1b	ortholog_many2many
ENSMUSG00000026520	Pycr2	ENSDARG00000102254	pycr1a	ortholog_many2many
ENSMUSG00000001627	Ifrd1	ENSDARG00000068708	ifrd1	ortholog_one2one
ENSMUSG00000020777	Acox1	ENSDARG00000014727	acox1	ortholog_one2one
ENSMUSG00000003623	Crot	ENSDARG00000040352	crot	ortholog_one2one
ENSMUSG00000040722	Scamp5	ENSDARG00000018743	scamp5a	ortholog_one2many
ENSMUSG00000040722	Scamp5	ENSDARG00000040274	SCAMP5	ortholog_one2many
ENSMUSG00000025610	Map3k7cl	ENSDARG00000069143		ortholog_one2one
ENSMUSG00000022292	Rrm2b	ENSDARG00000033367	rrm2b	ortholog_one2one
ENSMUSG00000025930	Msc	ENSDARG00000110016	MSC	ortholog_one2one
ENSMUSG00000025612	Bach1	ENSDARG00000002196	bach1b	ortholog_one2many
ENSMUSG00000025612	Bach1	ENSDARG00000062553	bach1a	ortholog_one2many
ENSMUSG00000027068	Dhrs9	ENSDARG00000019260	dhrs9	ortholog_one2one
ENSMUSG00000038793	Lefty1	ENSDARG00000019920	lft1	ortholog_many2many
ENSMUSG00000038793	Lefty1	ENSDARG00000044059	lft2	ortholog_many2many
ENSMUSG00000062309	Rpp25	ENSDARG00000112256	rpp25b	ortholog_one2many
ENSMUSG00000062309	Rpp25	ENSDARG00000101536	rpp25a	ortholog_one2many
ENSMUSG00000022935	Grik1	ENSDARG00000040627	GRIK1	ortholog_one2many
ENSMUSG00000022935	Grik1	ENSDARG00000069139	GRIK1	ortholog_one2many
ENSMUSG00000079427	Mthfsl	ENSDARG00000104487	mthfs	ortholog_one2many
ENSMUSG00000079659	Tmem243	ENSDARG00000033179	tmem243b	ortholog_one2many
ENSMUSG00000079659	Tmem243	ENSDARG00000042214	tmem243a	ortholog_one2many
ENSMUSG00000026384	Ptpn4	ENSDARG00000000183	ptpn4b	ortholog_one2many
ENSMUSG00000026384	Ptpn4	ENSDARG00000000631	ptpn4a	ortholog_one2many
ENSMUSG00000000088	Cox5a	ENSDARG00000088383	cox5aa	ortholog_one2many
ENSMUSG00000000088	Cox5a	ENSDARG00000099663	cox5ab	ortholog_one2many
ENSMUSG00000024054	Smchd1	ENSDARG00000104374	SMCHD1	ortholog_one2one
ENSMUSG00000065016	Snora3	ENSDARG00000113464		ortholog_many2many
ENSMUSG00000065016	Snora3	ENSDARG00000112208		ortholog_many2many
ENSMUSG00000065016	Snora3	ENSDARG00000110189		ortholog_many2many
ENSMUSG00000037752	Xkr8	ENSDARG00000078841		ortholog_one2many
ENSMUSG00000037752	Xkr8	ENSDARG00000039996	xkr8.3	ortholog_one2many
ENSMUSG00000037752	Xkr8	ENSDARG00000076820		ortholog_one2many
ENSMUSG00000037752	Xkr8	ENSDARG00000004498		ortholog_one2many
ENSMUSG00000054753	AU018091	ENSDARG00000037097	slc7a2	ortholog_many2many
ENSMUSG00000054753	AU018091	ENSDARG00000099111	zgc:175280	ortholog_many2many
ENSMUSG00000054753	AU018091	ENSDARG00000040610		ortholog_many2many
ENSMUSG00000054753	AU018091	ENSDARG00000020278	si:dkeyp-120h9.1	ortholog_many2many
ENSMUSG00000054753	AU018091	ENSDARG00000071384		ortholog_many2many
ENSMUSG00000032818	Loxhd1	ENSDARG00000074638	LOXHD1	ortholog_one2many
ENSMUSG00000032818	Loxhd1	ENSDARG00000094738	LOXHD1	ortholog_one2many
ENSMUSG00000028885	Smpdl3b	ENSDARG00000010130	smpdl3b	ortholog_one2one
ENSMUSG00000025189	Cnnm1	ENSDARG00000078087	CNNM1	ortholog_one2one
ENSMUSG00000029267	Mtf2	ENSDARG00000005590	mtf2	ortholog_one2one
ENSMUSG00000034435	Tmem30b	ENSDARG00000054122	tmem30b	ortholog_one2one
ENSMUSG00000040111	Gramd1b	ENSDARG00000074258	GRAMD1B	ortholog_one2many
ENSMUSG00000040111	Gramd1b	ENSDARG00000075383	GRAMD1B	ortholog_one2many
ENSMUSG00000031357	Syap1	ENSDARG00000012946	syap1	ortholog_one2one
ENSMUSG00000052837	Junb	ENSDARG00000104773	junbb	ortholog_one2one
ENSMUSG00000028884	Rpa2	ENSDARG00000037188	rpa2	ortholog_one2one
ENSMUSG00000031179	Magea9	ENSDARG00000058212	ndnl2	ortholog_one2many
ENSMUSG00000068566	Myadm	ENSDARG00000086815	MYADM	ortholog_one2many
ENSMUSG00000068566	Myadm	ENSDARG00000038709	MYADM	ortholog_one2many
ENSMUSG00000025190	Got1	ENSDARG00000039093	got1	ortholog_one2one
ENSMUSG00000046699	Slitrk4	ENSDARG00000079781	SLITRK4	ortholog_one2one
ENSMUSG00000066406	Akap13	ENSDARG00000079994	AKAP13	ortholog_one2one
ENSMUSG00000015943	Bola1	ENSDARG00000039915	bola1	ortholog_one2one
ENSMUSG00000044220	Nkx2-3	ENSDARG00000039095	nkx2.3	ortholog_one2one
ENSMUSG00000031181	Ctag2	ENSDARG00000116344		ortholog_one2many
ENSMUSG00000040414	Slc25a28	ENSDARG00000052994	slc25a28	ortholog_one2one
ENSMUSG00000046688	Tifa	ENSDARG00000091111		ortholog_one2one
ENSMUSG00000037731	Themis2	ENSDARG00000058964		ortholog_one2one
ENSMUSG00000036790	Slitrk2	ENSDARG00000006636	SLITRK2	ortholog_one2one
ENSMUSG00000078908	Mon1b	ENSDARG00000035686	MON1B	ortholog_one2many
ENSMUSG00000078908	Mon1b	ENSDARG00000077434	MON1B	ortholog_one2many
ENSMUSG00000020309	Chac2	ENSDARG00000055078	chac2	ortholog_one2one
ENSMUSG00000024664	Fads3	ENSDARG00000019532	fads2	ortholog_one2many
ENSMUSG00000036975	Tmem177	ENSDARG00000069301	tmem177	ortholog_one2one
ENSMUSG00000063689	H2ac21	ENSDARG00000098739	h2af1al	ortholog_one2many
ENSMUSG00000028546	Elavl4	ENSDARG00000045639	elavl4	ortholog_one2one
ENSMUSG00000016382	Pls3	ENSDARG00000037655	pls3	ortholog_one2one
ENSMUSG00000068855	H2ac20	ENSDARG00000098739	h2af1al	ortholog_one2many
ENSMUSG00000032769	Trpa1	ENSDARG00000031875	trpa1b	ortholog_one2many
ENSMUSG00000032769	Trpa1	ENSDARG00000016699	trpa1a	ortholog_one2many
ENSMUSG00000033409	Syce1l	ENSDARG00000076609	si:ch211-199g17.9	ortholog_one2many
ENSMUSG00000081058	H3c15	ENSDARG00000114500		ortholog_one2many
ENSMUSG00000081058	H3c15	ENSDARG00000098970	H3C14	ortholog_one2many
ENSMUSG00000037958	Nsrp1	ENSDARG00000015221	nsrp1	ortholog_one2one
ENSMUSG00000009376	Met	ENSDARG00000075321		ortholog_one2one
ENSMUSG00000024056	Ndc80	ENSDARG00000071694	ndc80	ortholog_one2one
ENSMUSG00000021701	Plk2	ENSDARG00000019130	plk2b	ortholog_one2many
ENSMUSG00000021701	Plk2	ENSDARG00000090752	PLK2	ortholog_one2many
ENSMUSG00000020303	Stc2	ENSDARG00000102206	STC2	ortholog_one2many
ENSMUSG00000020303	Stc2	ENSDARG00000056680	stc2a	ortholog_one2many
ENSMUSG00000050549	Fam241a	ENSDARG00000057006	fam241a	ortholog_one2one
ENSMUSG00000049100	Pcdh10	ENSDARG00000099729	pcdh10a	ortholog_one2many
ENSMUSG00000049100	Pcdh10	ENSDARG00000102824	pcdh10b	ortholog_one2many
ENSMUSG00000050520	Cldn8	ENSDARG00000099950	cldn8.3	ortholog_one2one
ENSMUSG00000025427	Ark2c	ENSDARG00000078817	ARK2C	ortholog_one2many
ENSMUSG00000025427	Ark2c	ENSDARG00000077906	ARK2C	ortholog_one2many
ENSMUSG00000052525	Spdya	ENSDARG00000059131	spdya	ortholog_one2one
ENSMUSG00000053399	Adamts18	ENSDARG00000001999	ADAMTS18	ortholog_one2one
ENSMUSG00000021427	Ssr1	ENSDARG00000101627	ssr1	ortholog_one2one
ENSMUSG00000033356	Pus7l	ENSDARG00000069780	pus7l	ortholog_one2one
ENSMUSG00000026519	Tmem63a	ENSDARG00000031956	tmem63a	ortholog_one2one
ENSMUSG00000039840	Epg5	ENSDARG00000059846	epg5	ortholog_one2one
ENSMUSG00000024665	Fads2	ENSDARG00000019532	fads2	ortholog_one2many
ENSMUSG00000059883	Irak4	ENSDARG00000100534	irak4	ortholog_one2one
ENSMUSG00000065248	Gm22293	ENSDARG00000081937		ortholog_one2many
ENSMUSG00000041057	Wdr43	ENSDARG00000077264	wdr43	ortholog_one2one
ENSMUSG00000031024	Dennd2b	ENSDARG00000037363	dennd2b	ortholog_one2one
ENSMUSG00000027070	Lrp2	ENSDARG00000102506	lrp2a	ortholog_one2one
ENSMUSG00000022451	Twf1	ENSDARG00000115712	twf1a	ortholog_one2many
ENSMUSG00000022451	Twf1	ENSDARG00000011661	twf1b	ortholog_one2many
ENSMUSG00000040018	Cox15	ENSDARG00000075933	cox15	ortholog_one2one
ENSMUSG00000052566	Hook2	ENSDARG00000099235	hook2	ortholog_one2many
ENSMUSG00000052566	Hook2	ENSDARG00000039309		ortholog_one2many
ENSMUSG00000059336	Slc14a1	ENSDARG00000051914	slc14a2	ortholog_one2many
ENSMUSG00000021108	Prkch	ENSDARG00000043243	prkchb	ortholog_one2many
ENSMUSG00000021108	Prkch	ENSDARG00000018382	prkcha	ortholog_one2many
ENSMUSG00000038115	Ano2	ENSDARG00000112349		ortholog_one2many
ENSMUSG00000038115	Ano2	ENSDARG00000003210		ortholog_one2many
ENSMUSG00000038115	Ano2	ENSDARG00000101363	ano2b	ortholog_one2many
ENSMUSG00000021428	Riok1	ENSDARG00000016399	riok1	ortholog_one2one
ENSMUSG00000035530	Eif1	ENSDARG00000012688	eif1	ortholog_one2one
ENSMUSG00000063296	Tmem117	ENSDARG00000088356	TMEM117	ortholog_one2one
ENSMUSG00000028882	Ppp1r8	ENSDARG00000022430	ppp1r8b	ortholog_one2many
ENSMUSG00000028882	Ppp1r8	ENSDARG00000007186	ppp1r8a	ortholog_one2many
ENSMUSG00000036962	Cfap221	ENSDARG00000087107		ortholog_one2one
ENSMUSG00000079578	Gm1140	ENSDARG00000013438	sycp3	ortholog_one2many
ENSMUSG00000079577	Gm14692	ENSDARG00000013438	sycp3	ortholog_one2many
ENSMUSG00000020780	Srp68	ENSDARG00000020820	srp68	ortholog_one2one
ENSMUSG00000022454	Nell2	ENSDARG00000062797	NELL2	ortholog_one2many
ENSMUSG00000022454	Nell2	ENSDARG00000090690	NELL2	ortholog_one2many
ENSMUSG00000055917	Zfp277	ENSDARG00000025346	znf277	ortholog_one2one
ENSMUSG00000092887	Snord53	ENSDARG00000112988		ortholog_many2many
ENSMUSG00000092887	Snord53	ENSDARG00000089164		ortholog_many2many
ENSMUSG00000092887	Snord53	ENSDARG00000114381		ortholog_many2many
ENSMUSG00000092713	Gm22858	ENSDARG00000112988		ortholog_many2many
ENSMUSG00000092713	Gm22858	ENSDARG00000089164		ortholog_many2many
ENSMUSG00000092713	Gm22858	ENSDARG00000114381		ortholog_many2many
ENSMUSG00000063406	Tmed5	ENSDARG00000008765	tmed5	ortholog_one2one
ENSMUSG00000032305	Fam219b	ENSDARG00000104637	fam219b	ortholog_one2one
ENSMUSG00000054939	Zfp174	ENSDARG00000076472	ovol1a	ortholog_many2many
ENSMUSG00000054939	Zfp174	ENSDARG00000078256		ortholog_many2many
ENSMUSG00000054939	Zfp174	ENSDARG00000036855	plagx	ortholog_many2many
ENSMUSG00000054939	Zfp174	ENSDARG00000076657	plagl2	ortholog_many2many
ENSMUSG00000035651	4930480E11Rik	ENSDARG00000101703	zgc:158260	ortholog_many2many
ENSMUSG00000039789	Zfp597	ENSDARG00000090721		ortholog_many2many
ENSMUSG00000025193	Cutc	ENSDARG00000077306	cutc	ortholog_one2one
ENSMUSG00000047996	Prrg1	ENSDARG00000043283	prrg1	ortholog_one2one
ENSMUSG00000005982	Naa60	ENSDARG00000061185	nat15	ortholog_one2one
ENSMUSG00000028879	Stx12	ENSDARG00000044605	STX12	ortholog_one2many
ENSMUSG00000028879	Stx12	ENSDARG00000098813	stx12	ortholog_one2many
ENSMUSG00000020793	Galr2	ENSDARG00000020853	galr2a	ortholog_one2one
ENSMUSG00000024552	Slc14a2	ENSDARG00000051914	slc14a2	ortholog_one2many
ENSMUSG00000049107	Ntf3	ENSDARG00000059043	ntf3	ortholog_one2one
ENSMUSG00000056531	Ccdc18	ENSDARG00000101586		ortholog_one2many
ENSMUSG00000056531	Ccdc18	ENSDARG00000078822	ccdc18	ortholog_one2many
ENSMUSG00000020300	Cpeb4	ENSDARG00000056691	cpeb4a	ortholog_one2one
ENSMUSG00000038776	Ephx1	ENSDARG00000042854	ephx1	ortholog_one2one
ENSMUSG00000078315	Fam47c	ENSDARG00000101703	zgc:158260	ortholog_many2many
ENSMUSG00000028023	Pitx2	ENSDARG00000036194	pitx2	ortholog_one2one
ENSMUSG00000041669	Prima1	ENSDARG00000077377		ortholog_one2one
ENSMUSG00000024742	Fen1	ENSDARG00000011404	fen1	ortholog_one2one
ENSMUSG00000036372	Tmem258	ENSDARG00000078785	tmem258	ortholog_one2one
ENSMUSG00000044375	Pcare	ENSDARG00000102288		ortholog_one2many
ENSMUSG00000044375	Pcare	ENSDARG00000095802		ortholog_one2many
ENSMUSG00000045608	Dbx2	ENSDARG00000105053		ortholog_one2one
ENSMUSG00000021200	Asb2	ENSDARG00000102490	asb2b	ortholog_one2one
ENSMUSG00000050777	Tmem37	ENSDARG00000059305	tmem37	ortholog_one2one
ENSMUSG00000029265	Dr1	ENSDARG00000105098	dr1	ortholog_one2one
ENSMUSG00000023868	Pde10a	ENSDARG00000003449	pde10a	ortholog_one2one
ENSMUSG00000028943	Espn	ENSDARG00000076414	espn	ortholog_one2one
ENSMUSG00000038768	Degs1l	ENSDARG00000007347	degs1	ortholog_one2many
ENSMUSG00000037487	Ubr5	ENSDARG00000018192	ubr5	ortholog_one2one
ENSMUSG00000021916	Glt8d1	ENSDARG00000040157	glt8d1	ortholog_one2one
ENSMUSG00000037926	Ssh2	ENSDARG00000098955	ssh2b	ortholog_one2many
ENSMUSG00000037926	Ssh2	ENSDARG00000088440	SSH2	ortholog_one2many
ENSMUSG00000041468	Gpr12	ENSDARG00000062934	GPR12	ortholog_one2one
ENSMUSG00000026516	Nvl	ENSDARG00000025605	nvl	ortholog_one2one
ENSMUSG00000037892	Pcdh18	ENSDARG00000089805	pcdh18a	ortholog_one2many
ENSMUSG00000037892	Pcdh18	ENSDARG00000052494	pcdh18b	ortholog_one2many
ENSMUSG00000031537	Ikbkb	ENSDARG00000079123	ikbkb	ortholog_one2one
ENSMUSG00000029106	Add1	ENSDARG00000103962	add1	ortholog_one2one
ENSMUSG00000090451	Gm6133	ENSDARG00000057556	rpl17	ortholog_one2many
ENSMUSG00000024548	Setbp1	ENSDARG00000093799	SETBP1	ortholog_one2one
ENSMUSG00000014232	Cluap1	ENSDARG00000079110	cluap1	ortholog_one2one
ENSMUSG00000027737	Slc7a11	ENSDARG00000037097	slc7a2	ortholog_many2many
ENSMUSG00000027737	Slc7a11	ENSDARG00000071384		ortholog_many2many
ENSMUSG00000021484	Lman2	ENSDARG00000061854	lman2	ortholog_one2one
ENSMUSG00000062169	Cnih4	ENSDARG00000087759	CNIH4	ortholog_one2one
ENSMUSG00000025195	Dnmbp	ENSDARG00000074121	dnmbp	ortholog_one2one
ENSMUSG00000054889	Dsp	ENSDARG00000022309	dspa	ortholog_one2many
ENSMUSG00000054889	Dsp	ENSDARG00000076673	dspb	ortholog_one2many
ENSMUSG00000041225	Arhgap12	ENSDARG00000026482	arhgap12b	ortholog_one2many
ENSMUSG00000041225	Arhgap12	ENSDARG00000008548	arhgap12a	ortholog_one2many
ENSMUSG00000000538	Tom1l2	ENSDARG00000009217	tom1l2	ortholog_one2many
ENSMUSG00000000538	Tom1l2	ENSDARG00000056394	TOM1L2	ortholog_one2many
ENSMUSG00000026103	Gls	ENSDARG00000062812	glsa	ortholog_one2many
ENSMUSG00000026103	Gls	ENSDARG00000040705	GLS	ortholog_one2many
ENSMUSG00000041645	Ddx24	ENSDARG00000104708	DDX24	ortholog_one2one
ENSMUSG00000049871	Nlrc3	ENSDARG00000103146	NLRC3	ortholog_one2one
ENSMUSG00000056296	Synpr	ENSDARG00000044278	synprb	ortholog_one2many
ENSMUSG00000056296	Synpr	ENSDARG00000037587	SYNPR	ortholog_one2many
ENSMUSG00000063145	Bbs5	ENSDARG00000039827	bbs5	ortholog_one2one
ENSMUSG00000028024	Enpep	ENSDARG00000057064	enpep	ortholog_one2one
ENSMUSG00000021196	Pfkp	ENSDARG00000012801	PFKP	ortholog_one2many
ENSMUSG00000021196	Pfkp	ENSDARG00000028000	PFKP	ortholog_one2many
ENSMUSG00000059187	Tafa1	ENSDARG00000062357	TAFA1	ortholog_one2one
ENSMUSG00000034402	Kcnh5	ENSDARG00000043220	kcnh5a	ortholog_one2many
ENSMUSG00000034402	Kcnh5	ENSDARG00000069117	KCNH5	ortholog_one2many
ENSMUSG00000042354	Gnl3	ENSDARG00000006219	gnl3	ortholog_one2one
ENSMUSG00000072878	Nup50l	ENSDARG00000017454	nup50	ortholog_one2many
ENSMUSG00000032306	Mpi	ENSDARG00000030786	mpi	ortholog_one2one
ENSMUSG00000035954	Dock4	ENSDARG00000024874	dock4b	ortholog_one2many
ENSMUSG00000035954	Dock4	ENSDARG00000076213	DOCK4	ortholog_one2many
ENSMUSG00000046500	Tafa4	ENSDARG00000099464		ortholog_one2many
ENSMUSG00000046500	Tafa4	ENSDARG00000077626		ortholog_one2many
ENSMUSG00000036098	Myrf	ENSDARG00000078676	MYRF	ortholog_one2one
ENSMUSG00000047976	Kcna1	ENSDARG00000017108	KCNA1	ortholog_one2many
ENSMUSG00000047976	Kcna1	ENSDARG00000062942	KCNA1	ortholog_one2many
ENSMUSG00000055652	Klhl25	ENSDARG00000102418	KLHL25	ortholog_one2one
ENSMUSG00000035245	Eogt	ENSDARG00000022853	EOGT	ortholog_one2one
ENSMUSG00000039738	Slx4	ENSDARG00000092927		ortholog_one2one
ENSMUSG00000075307	Klhl41	ENSDARG00000006757	klhl41b	ortholog_one2many
ENSMUSG00000075307	Klhl41	ENSDARG00000068888	klhl41a	ortholog_one2many
ENSMUSG00000040841	Six5	ENSDARG00000068406	six5	ortholog_many2many
ENSMUSG00000040841	Six5	ENSDARG00000004695	six4a	ortholog_many2many
ENSMUSG00000040841	Six5	ENSDARG00000031983	six4b	ortholog_many2many
ENSMUSG00000041220	Elovl6	ENSDARG00000004402	elovl6	ortholog_one2one
ENSMUSG00000078816	Prkcg	ENSDARG00000004561		ortholog_many2many
ENSMUSG00000040188	Scamp2	ENSDARG00000010279	scamp2	ortholog_one2many
ENSMUSG00000040188	Scamp2	ENSDARG00000017010	scamp2l	ortholog_one2many
ENSMUSG00000028017	Egf	ENSDARG00000052739	egf	ortholog_one2one
ENSMUSG00000000399	Ndufa9	ENSDARG00000094312		ortholog_one2many
ENSMUSG00000000399	Ndufa9	ENSDARG00000070723	ndufa9a	ortholog_one2many
ENSMUSG00000036339	Tmem260	ENSDARG00000076362	TMEM260	ortholog_one2one
ENSMUSG00000031538	Plat	ENSDARG00000062707	PLAT	ortholog_one2one
ENSMUSG00000005980	Dnase1	ENSDARG00000012539	dnase1	ortholog_one2many
ENSMUSG00000031023	Akip1	ENSDARG00000069037	akip1	ortholog_one2one
ENSMUSG00000037808	Fam76b	ENSDARG00000012432	fam76b	ortholog_one2one
ENSMUSG00000031644	Nek1	ENSDARG00000022350		ortholog_one2one
ENSMUSG00000029836	Cbx3	ENSDARG00000003860	cbx3a	ortholog_one2one
ENSMUSG00000085601	Meiosin	ENSDARG00000094059		ortholog_one2one
ENSMUSG00000069806	Cacng7	ENSDARG00000063006	cacng7a	ortholog_one2many
ENSMUSG00000069806	Cacng7	ENSDARG00000070624	CACNG7	ortholog_one2many
ENSMUSG00000050428	Fbxo46	ENSDARG00000099814	fbxo46	ortholog_one2one
ENSMUSG00000025780	Itih5	ENSDARG00000045517	ITIH5	ortholog_one2one
ENSMUSG00000031022	BC051019	ENSDARG00000101630		ortholog_one2one
ENSMUSG00000027086	Fastkd1	ENSDARG00000056128	fastkd1	ortholog_one2one
ENSMUSG00000035951	Ascl3	ENSDARG00000038386	ascl1a	ortholog_many2many
ENSMUSG00000053395	Cacng8	ENSDARG00000020450	cacng8a	ortholog_one2many
ENSMUSG00000053395	Cacng8	ENSDARG00000070626	CACNG8	ortholog_one2many
ENSMUSG00000025196	Cpn1	ENSDARG00000005185	cpn1	ortholog_one2many
ENSMUSG00000025196	Cpn1	ENSDARG00000096728	CPN1	ortholog_one2many
ENSMUSG00000030407	Qpctl	ENSDARG00000061691	qpctla	ortholog_one2many
ENSMUSG00000030407	Qpctl	ENSDARG00000062293		ortholog_one2many
ENSMUSG00000005981	Trap1	ENSDARG00000024317	trap1	ortholog_one2one
ENSMUSG00000046942	Mageb16	ENSDARG00000058212	ndnl2	ortholog_one2many
ENSMUSG00000035735	Dagla	ENSDARG00000062956	DAGLA	ortholog_one2one
ENSMUSG00000006930	Hap1	ENSDARG00000074508		ortholog_one2one
ENSMUSG00000047045	Tmem164	ENSDARG00000113609	TMEM164	ortholog_one2one
ENSMUSG00000040824	Snrpd2	ENSDARG00000040440	snrpd2	ortholog_one2one
ENSMUSG00000032308	Ulk3	ENSDARG00000101661	ulk3	ortholog_one2one
ENSMUSG00000090210	Itga10	ENSDARG00000002507	ITGA10	ortholog_one2one
ENSMUSG00000078815	Cacng6	ENSDARG00000046079		ortholog_one2many
ENSMUSG00000078815	Cacng6	ENSDARG00000036457	cacng6a	ortholog_one2many
ENSMUSG00000030059	Tmf1	ENSDARG00000057997	tmf1	ortholog_one2one
ENSMUSG00000064210	Ano6	ENSDARG00000061544	ANO6	ortholog_one2one
ENSMUSG00000031021	Tmem9b	ENSDARG00000025693	tmem9b	ortholog_one2one
ENSMUSG00000046768	Rhoj	ENSDARG00000020250	rhoj	ortholog_one2one
ENSMUSG00000002881	Nab1	ENSDARG00000040700	nab1b	ortholog_one2many
ENSMUSG00000002881	Nab1	ENSDARG00000042940	nab1a	ortholog_one2many
ENSMUSG00000025198	Erlin1	ENSDARG00000021991	erlin1	ortholog_one2one
ENSMUSG00000022521	Crebbp	ENSDARG00000112452	crebbpb	ortholog_one2many
ENSMUSG00000022521	Crebbp	ENSDARG00000104609	CREBBP	ortholog_one2many
ENSMUSG00000065728	Gm26175	ENSDARG00000083089	SNORA36B	ortholog_one2many
ENSMUSG00000030345	Dyrk4	ENSDARG00000070734	DYRK4	ortholog_one2one
ENSMUSG00000039714	Cplx3	ENSDARG00000089486	cplx3b	ortholog_one2many
ENSMUSG00000039714	Cplx3	ENSDARG00000062508	cplx3a	ortholog_one2many
ENSMUSG00000039714	Cplx3	ENSDARG00000099196	CPLX3	ortholog_one2many
ENSMUSG00000029263	Pigg	ENSDARG00000038270	PIGG	ortholog_one2one
ENSMUSG00000066442	Mthfs	ENSDARG00000104487	mthfs	ortholog_one2many
ENSMUSG00000024059	Clip4	ENSDARG00000096961		ortholog_one2one
ENSMUSG00000033016	Nfatc1	ENSDARG00000036168	nfatc1	ortholog_one2one
ENSMUSG00000039004	Bmp6	ENSDARG00000015686	bmp6	ortholog_one2one
ENSMUSG00000058665	En1	ENSDARG00000014321	en1a	ortholog_one2many
ENSMUSG00000058665	En1	ENSDARG00000098730	en1b	ortholog_one2many
ENSMUSG00000021848	Otx2	ENSDARG00000011235	otx2b	ortholog_one2one
ENSMUSG00000048982	Gphb5	ENSDARG00000027472	gphb5	ortholog_one2one
ENSMUSG00000025754	Agbl1	ENSDARG00000104384	AGBL1	ortholog_one2one
ENSMUSG00000001552	Jup	ENSDARG00000070787	jupa	ortholog_one2many
ENSMUSG00000001552	Jup	ENSDARG00000059067	JUP	ortholog_one2many
ENSMUSG00000056899	Immp2l	ENSDARG00000004925	immp2l	ortholog_one2one
ENSMUSG00000030346	Rad51ap1	ENSDARG00000045853	rad51ap1	ortholog_one2one
ENSMUSG00000043015	Nemp2	ENSDARG00000061062	nemp2	ortholog_one2one
ENSMUSG00000040808	S100g	ENSDARG00000037425	s100a10a	ortholog_many2many
ENSMUSG00000040808	S100g	ENSDARG00000036773	s100s	ortholog_many2many
ENSMUSG00000040808	S100g	ENSDARG00000055589	s100t	ortholog_many2many
ENSMUSG00000025199	Chuk	ENSDARG00000011662	chuk	ortholog_one2one
ENSMUSG00000032727	Mier3	ENSDARG00000021288	mier3b	ortholog_one2many
ENSMUSG00000032727	Mier3	ENSDARG00000006253	mier3a	ortholog_one2many
ENSMUSG00000031364	Grpr	ENSDARG00000056620	GRPR	ortholog_one2one
ENSMUSG00000036295	Lrrn3	ENSDARG00000077569	LRRN3	ortholog_one2many
ENSMUSG00000036295	Lrrn3	ENSDARG00000102702	LRRN3	ortholog_one2many
ENSMUSG00000025666	Tmem47	ENSDARG00000057322	tmem47	ortholog_one2one
ENSMUSG00000038301	Snx10	ENSDARG00000040474	snx10b	ortholog_one2many
ENSMUSG00000038301	Snx10	ENSDARG00000004405	snx10a	ortholog_one2many
ENSMUSG00000032009	Sesn3	ENSDARG00000015822	sesn3	ortholog_one2one
ENSMUSG00000027488	Snta1	ENSDARG00000098420	SNTA1	ortholog_one2one
ENSMUSG00000006931	P3h4	ENSDARG00000104089	p3h4	ortholog_one2one
ENSMUSG00000060673	4930595M18Rik	ENSDARG00000089967	si:ch211-59o9.10	ortholog_one2one
ENSMUSG00000029491	Pde6b	ENSDARG00000011671	PDE6B	ortholog_one2many
ENSMUSG00000029491	Pde6b	ENSDARG00000000380	pde6a	ortholog_one2many
ENSMUSG00000037458	Azin1	ENSDARG00000052789	azin1a	ortholog_one2many
ENSMUSG00000037458	Azin1	ENSDARG00000035869	azin1b	ortholog_one2many
ENSMUSG00000020836	Coro6	ENSDARG00000102272	coro6	ortholog_one2one
ENSMUSG00000038733	Wdr26	ENSDARG00000006812	wdr26b	ortholog_one2many
ENSMUSG00000038733	Wdr26	ENSDARG00000062310	WDR26	ortholog_one2many
ENSMUSG00000061186	Sfmbt2	ENSDARG00000045519	SFMBT2	ortholog_one2one
ENSMUSG00000039313	Minar1	ENSDARG00000105432	MINAR1	ortholog_one2one
ENSMUSG00000037419	Endod1	ENSDARG00000077239	si:ch211-165i18.2	ortholog_one2many
ENSMUSG00000037419	Endod1	ENSDARG00000105265	zgc:171534	ortholog_one2many
ENSMUSG00000061244	Exoc5	ENSDARG00000060323	exoc5	ortholog_one2one
ENSMUSG00000030347	D6Wsu163e	ENSDARG00000060987	C25H12orf4	ortholog_one2one
ENSMUSG00000032353	Tmed3	ENSDARG00000028816	tmed3	ortholog_one2one
